stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2026-2027,1,Atalanta,CARNESECCHI,carnesecchi,6.5,5.5,-1,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,PARDEL,pardel,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,ROSSI,rossi,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SPORTIELLO,sportiello,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,AHANOR,ahanor,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,BAKKER,bakker,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,BELLANOVA,bellanova,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,BERNASCONI,bernasconi,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,COMI,comi,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,HIEN,hien,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,KOLASINAC,kolasinac,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,KOSSOUNOU,kossounou,5.5,5.5,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,KRISTENSEN,kristensen,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SCALVINI,scalvini,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,ZAPPACOSTA,zappacosta,6.5,6.5,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,DE ROON,de roon,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,EDERSON,ederson,5.5,5.5,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,ELMAS,elmas,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,GAETANO,gaetano,7.0,8.0,0,1,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,PASALIC,pasalic,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SAMARDZIC,samardzic,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SULEMANA,sulemana,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,ZALEWSKI,zalewski,5.5,5.5,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,DE KETELAERE,de ketelaere,5.5,5.5,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,KRSTOVIC,krstovic,6.5,9.5,1,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,RASPADORI,raspadori,6.5,9.5,1,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SCAMACCA,scamacca,6.0,6.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SULEMANA,sulemana,,,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Atalanta,SARRI,sarri,6.5,4.0,0,0,0,0,0,0,0,Sassuolo,Atalanta - Sassuolo
2026-2027,1,Bologna,HAPPONEN,happonen,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,PESSINA,pessina,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,SKORUPSKI,skorupski,6.0,5.0,-1,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,ALHASSANE,alhassane,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,CASALE,casale,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,DE SILVESTRI,de silvestri,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,HEGGEM,heggem,5.5,5.0,0,0,1,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,HELLAND,helland,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,HOLM,holm,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,MIRANDA,miranda,6.0,6.0,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,VITIK,vitik,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,ZORTEA,zortea,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,AMONDARAIN,amondarain,,6.0,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,BERNARDESCHI,bernardeschi,6.5,6.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,EL AZZOUZI,el azzouzi,5.0,4.5,0,0,1,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,FERGUSON,ferguson,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,MORO,moro,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,ODGAARD,odgaard,6.0,5.5,0,0,1,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,ORSOLINI,orsolini,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,POBEGA,pobega,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,CAMBIAGHI,cambiaghi,6.5,6.0,0,0,1,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,DOVBYK,dovbyk,5.0,5.0,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,KARLSSON,karlsson,,,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,PICCOLI,piccoli,6.0,6.0,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,ROWE,rowe,5.5,5.5,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Bologna,TEDESCO,tedesco,5.0,0.0,0,0,0,0,0,0,0,Lazio,Bologna - Lazio
2026-2027,1,Cagliari,CAPRILE,caprile,6.0,7.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,SHERRI,sherri,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,AURELIO,aurelio,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,IDRISSI,idrissi,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,KOFLER,kofler,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,MINA,mina,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,OBERT,obert,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,RODRIGUEZ,rodriguez,6.5,6.5,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ZAPPA,zappa,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ZE PEDRO,ze pedro,5.0,4.5,0,0,1,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ADOPO,adopo,6.0,7.0,0,1,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,AKARAKIRI,akarakiri,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,DEIOLA,deiola,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,FADERA,fadera,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,FAZZINI,fazzini,6.0,5.5,0,0,1,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,LITETA,liteta,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,MALDINI,maldini,5.5,5.5,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,PRATI,prati,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ROMANO,romano,7.5,10.5,1,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,WINKS,winks,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ALBARRACIN,albarracin,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,BORRELLI,borrelli,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,CARLOS,carlos,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,ESPOSITO,esposito,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,FELICI,felici,6.0,6.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,MENDY,mendy,5.5,5.5,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,MUTANDWA,mutandwa,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,TREPY,trepy,,,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Cagliari,PISACANE,pisacane,6.5,3.0,0,0,0,0,0,0,0,Parma,Parma - Cagliari
2026-2027,1,Fiorentina,CHRISTENSEN,christensen,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,DE GEA,de gea,5.0,1.0,-4,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,LEZZERINI,lezzerini,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,DODO,dodo,4.5,4.5,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,DRAGUSIN,dragusin,4.0,4.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,JIMENEZ,jimenez,6.0,6.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,KOSPO,kospo,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,MARIO,mario,4.0,4.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,PARISI,parisi,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,PONGRACIC,pongracic,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,RANIERI,ranieri,4.0,4.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,VALDEPENAS,valdepenas,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,VIERY,viery,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,ATTA,atta,4.5,4.5,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,BRESCIANINI,brescianini,4.5,4.5,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,FABBIAN,fabbian,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,FAGIOLI,fagioli,4.0,3.5,0,0,1,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,GUDMUNDSSON,gudmundsson,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,INAO OULAI,inao oulai,6.0,6.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,MANDRAGORA,mandragora,,6.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,MASTANTUONO,mastantuono,6.0,6.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,NDOUR,ndour,4.5,4.5,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,SOTTIL,sottil,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,KEAN,kean,6.0,6.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,NZOLA,nzola,,,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,PELLEGRINO,pellegrino,5.0,5.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Fiorentina,GROSSO,grosso,4.5,0.0,0,0,0,0,0,0,0,Roma,Roma - Fiorentina
2026-2027,1,Genoa,BIJLOW,bijlow,6.0,4.0,-2,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,LYSIONOK,lysionok,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,SOMMARIVA,sommariva,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,KUMER CELIK,kumer celik,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,MARCANDALLI,marcandalli,5.0,5.0,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,MARTIN,martin,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,MITAJ,mitaj,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,NORTON-CUFFY,norton-cuffy,6.0,6.0,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,OSTIGARD,ostigard,6.0,5.5,0,0,1,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,OTOA,otoa,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,PUCZKA,puczka,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,SABELLI,sabelli,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,VASQUEZ,vasquez,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,AMORIM,amorim,6.0,6.0,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,BALDANZI,baldanzi,6.5,6.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,ELLERTSSON,ellertsson,6.5,6.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,FRENDRUP,frendrup,6.5,6.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,LAFONT,lafont,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,MEICHTRY,meichtry,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,MESSIAS,messias,6.0,6.0,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,SOW,sow,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,TRAORE,traore,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,VENTURINO,venturino,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,WIAFE,wiafe,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,COLOMBO,colombo,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,HAVEL,havel,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,OSMAJIC,osmajic,,,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,VITINHA,vitinha,5.5,5.5,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Genoa,DE ROSSI,de rossi,5.5,0.0,0,0,0,0,0,0,0,Napoli,Genoa - Napoli
2026-2027,1,Inter,DI GENNARO,di gennaro,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,MARTINEZ,martinez,6.0,5.0,-1,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,PROVEDEL,provedel,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,AKANJI,akanji,5.5,5.5,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BASTONI,bastoni,5.5,5.5,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BISSECK,bisseck,7.0,10.0,1,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BOVIO,bovio,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,CARLOS AUGUSTO,carlos augusto,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,DIMARCO,dimarco,6.0,6.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,PAVARD,pavard,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,SPENCE,spence,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,STONES,stones,,6.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,ASLLANI,asllani,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BARELLA,barella,6.5,6.5,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BERENBRUCH,berenbruch,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,CALHANOGLU,calhanoglu,7.5,10.0,1,0,1,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,CARBONI,carboni,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,DIOUF,diouf,7.0,9.0,0,2,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,JONES,jones,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,KAMATE,kamate,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,LUIS HENRIQUE,luis henrique,6.0,6.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,MASSOLIN,massolin,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,MKHITARYAN,mkhitaryan,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,STANKOVIC,stankovic,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,SUCIC,sucic,6.0,6.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,TOPALOVIC,topalovic,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,ZIELINSKI,zielinski,6.5,9.5,1,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,BONNY,bonny,6.0,6.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,ESPOSITO,esposito,8.0,12.0,1,1,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,LAVELLI,lavelli,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,MARTINEZ,martinez,5.5,5.0,0,0,1,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,MOSCONI,mosconi,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,SPINACCE,spinacce,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,THURAM,thuram,,,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Inter,CHIVU,chivu,6.5,3.0,0,0,0,0,0,0,0,Monza,Inter - Monza
2026-2027,1,Juventus,DI GREGORIO,di gregorio,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,PERIN,perin,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,PINSOGLIO,pinsoglio,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,VICARIO,vicario,6.0,7.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,BREMER,bremer,6.5,9.5,1,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,CABAL,cabal,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,CAMBIASO,cambiaso,5.0,4.5,0,0,1,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,CELIK,celik,5.5,5.0,0,0,1,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,GATTI,gatti,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,KALULU,kalulu,6.5,6.5,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,KELLY,kelly,6.0,6.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,LUCUMI,lucumi,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,RUGANI,rugani,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,CONCEICAO,conceicao,6.5,7.5,0,1,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,KOOPMEINERS,koopmeiners,,6.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,LOCATELLI,locatelli,6.0,6.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,LUIZ,luiz,5.5,5.5,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,MCKENNIE,mckennie,6.0,6.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,MIRETTI,miretti,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,THURAM,thuram,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,ZHEGROVA,zhegrova,5.0,5.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,ALAJBEGOVIC,alajbegovic,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,BOGA,boga,5.5,5.5,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,DAVID,david,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,EKHATOR,ekhator,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,GONZALEZ,gonzalez,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,KOLO MUANI,kolo muani,5.0,5.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,MILIK,milik,,,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,YILDIZ,yildiz,5.0,5.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Juventus,SPALLETTI,spalletti,6.5,3.0,0,0,0,0,0,0,0,Frosinone,Frosinone - Juventus
2026-2027,1,Lazio,FURLANETTO,furlanetto,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,MANDAS,mandas,7.5,8.5,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,MOTTA,motta,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,DOEKHI,doekhi,6.0,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,GALASSI,galassi,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,GIGOT,gigot,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,LAZZARI,lazzari,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,MARUSIC,marusic,6.0,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,MUSSOLINI,mussolini,6.5,6.0,0,0,1,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,NUNO TAVARES,nuno tavares,,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,PATRIC,patric,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,PEDRAZA,pedraza,6.5,6.5,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,PELLEGRINI,pellegrini,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,PROVSTGAARD,provstgaard,6.0,5.5,0,0,1,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,ROMAGNOLI,romagnoli,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,SUTALO,sutalo,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,BELAHYANE,belahyane,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,CATALDI,cataldi,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,DELE-BASHIRU,dele-bashiru,5.5,5.5,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,FRATTESI,frattesi,7.5,10.5,1,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,PRZYBOREK,przyborek,,,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,ROVELLA,rovella,6.5,6.5,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,TAYLOR,taylor,7.0,7.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,ZACCAGNI,zaccagni,6.0,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,CANCELLIERI,cancellieri,5.5,5.0,0,0,1,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,DIA,dia,7.0,7.5,0,1,1,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,ISAKSEN,isaksen,6.0,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
2026-2027,1,Lazio,NOSLIN,noslin,,6.0,0,0,0,0,0,0,0,Bologna,Bologna - Lazio
