stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2019-2020,22.0,Roma,CETIN Mert,cetin mert,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,FAZIO Federico,fazio federico,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,IBANEZ,ibanez,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,JUAN Jesus,juan jesus,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,KOLAROV Aleksandar,kolarov aleksandar,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,MANCINI Gianluca,mancini gianluca,4.5,4.0,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,PERES Bruno,peres bruno,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,SANTON Davide,santon davide,5.0,4.5,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,SMALLING Chris,smalling chris,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,SPINAZZOLA Leonardo,spinazzola leonardo,5.5,5.0,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,ZAPPACOSTA Davide,zappacosta davide,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,CRISTANTE Bryan,cristante bryan,5.0,4.5,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,DIAWARA Amadou,diawara amadou,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,KLUIVERT Justin,kluivert justin,5.0,4.5,0,0,1,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,MKHITARYAN Henrikh,mkhitaryan henrikh,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,PASTORE Javier,pastore javier,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,PELLEGRINI Lorenzo,pellegrini lorenzo,5.0,5.0,0,1,0,1,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,PEROTTI Diego,perotti diego,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,RICCARDI Alessio,riccardi alessio,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,UNDER Cengiz,under cengiz,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,VERETOUT Jordan,veretout jordan,6.0,10.0,1,0,0,0,0,1.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,VILLAR Gonzalo,villar gonzalo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,ZANIOLO Nicolo',zaniolo nicolo',,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,DZEKO Edin,dzeko edin,6.0,9.0,1,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,KALINIC Nikola,kalinic nikola,,,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Roma,PEREZ Carles,perez carles,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Sassuolo - Roma
2019-2020,22.0,Sassuolo,CONSIGLI Andrea,consigli andrea,6.5,4.5,-2,0,0,0,0,0.0,1.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,PEGOLO Gianluca,pegolo gianluca,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,RUSSO Alessandro,russo alessandro,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,TURATI Stefano,turati stefano,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,CHIRICHES Vlad,chiriches vlad,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,FERRARI Gianmarco,ferrari gianmarco,6.5,6.5,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,KYRIAKOPOULOS Georg.,kyriakopoulos georg.,6.5,6.5,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,MAGNANI Giangiacomo,magnani giangiacomo,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,MARLON,marlon,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,MULDUR Mert,muldur mert,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,PELUSO Federico,peluso federico,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,ROGERIO Oliveira da.,rogerio oliveira da.,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,ROMAGNA Filippo,romagna filippo,6.5,6.5,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,TOLJAN Jeremy,toljan jeremy,6.5,7.5,0,1,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,TRIPALDELLI Alessan.,tripaldelli alessan.,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,BOURABIA Mehdi,bourabia mehdi,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,DJURICIC Filip,djuricic filip,7.0,10.5,1,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,LOCATELLI Manuel,locatelli manuel,7.0,7.0,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,MAGNANELLI Francesco,magnanelli francesco,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,OBIANG Pedro,obiang pedro,6.5,6.0,0,0,1,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,TRAORE' Hamed Junior,traore' hamed junior,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,BERARDI Domenico,berardi domenico,7.0,8.0,0,1,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,BOGA Jeremie,boga jeremie,7.0,10.5,1,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,CAPUTO Francesco,caputo francesco,7.5,13.5,2,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,DEFREL Gregoire,defrel gregoire,6.0,6.0,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,HARASLIN Lukas,haraslin lukas,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Sassuolo,RASPADORI Giacomo,raspadori giacomo,,,0,0,0,0,0,0.0,0.0,Roma,Sassuolo - Roma
2019-2020,22.0,Torino,ROSATI Antonio,rosati antonio,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,SIRIGU Salvatore,sirigu salvatore,6.5,2.5,-4,0,0,0,0,0.0,1.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,UJKANI Samir,ujkani samir,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,AINA Ola,aina ola,4.0,3.5,0,0,1,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,BREMER Gleison Silv.,bremer gleison silv.,4.5,4.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,BUONGIORNO Alessand.,buongiorno alessand.,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,DE SILVESTRI Lorenzo,de silvestri lorenzo,5.0,5.0,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,DJIDJI Koffi,djidji koffi,4.0,4.0,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,IZZO Armando,izzo armando,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,LYANCO,lyanco,5.5,5.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,N'KOULOU Nicolas,n'koulou nicolas,4.5,4.0,0,0,1,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,SINGO Wilfried Step.,singo wilfried step.,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,ANSALDI Cristian,ansaldi cristian,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,BASELLI Daniele,baselli daniele,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,BERENGUER Alejandro,berenguer alejandro,4.5,4.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,LUKIC Sasa,lukic sasa,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,MEITE Soualiho,meite soualiho,5.0,4.5,0,0,1,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,RINCON Tomas,rincon tomas,4.0,4.0,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,VERDI Simone,verdi simone,5.5,5.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,BELOTTI Andrea,belotti andrea,6.0,6.0,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,EDERA Simone,edera simone,5.5,5.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,MILLICO Vincenzo,millico vincenzo,5.5,5.5,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Torino,ZAZA Simone,zaza simone,,,0,0,0,0,0,0.0,0.0,Lecce,Lecce - Torino
2019-2020,22.0,Udinese,GASPARINI Manuel,gasparini manuel,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,MUSSO Juan,musso juan,5.0,3.0,-2,0,0,0,0,0.0,1.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,NICOLAS Andrade,nicolas andrade,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,PERISAN Samuele,perisan samuele,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,DE MAIO Sebastian,de maio sebastian,6.5,6.5,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,LARSEN Jens,larsen jens,5.5,5.0,0,0,1,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,NUYTINCK Bram,nuytinck bram,5.0,5.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,RODRIGO BECAO Nasci.,rodrigo becao nasci.,6.0,6.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,SAMIR,samir,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,TER AVEST Hidde,ter avest hidde,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,TROOST-EKONG William,troost-ekong william,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,ZEEGELAAR Marvin,zeegelaar marvin,6.0,6.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,DE PAUL Rodrigo,de paul rodrigo,6.0,6.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,FOFANA Seko,fofana seko,7.0,7.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,JAJALO Mato,jajalo mato,6.0,6.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,MANDRAGORA Rolando,mandragora rolando,6.0,6.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,SEMA Ken,sema ken,6.5,6.5,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,WALACE,walace,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,LASAGNA Kevin,lasagna kevin,5.5,5.0,0,0,1,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,NESTOROVSKI Ilija,nestorovski ilija,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,OKAKA Stefano,okaka stefano,5.0,5.0,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Udinese,TEODORCZYK Lukasz,teodorczyk lukasz,,,0,0,0,0,0,0.0,0.0,Inter,Udinese - Inter
2019-2020,22.0,Verona,BERARDI Alessandro,berardi alessandro,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,RADUNOVIC Boris,radunovic boris,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,SILVESTRI Marco,silvestri marco,6.0,4.5,-1,0,1,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,ADJAPONG Claud,adjapong claud,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,BOCCHETTI Salvatore,bocchetti salvatore,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,DAWIDOWICZ Pawel,dawidowicz pawel,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,DIMARCO Federico,dimarco federico,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,EMPEREUR Alan,empereur alan,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,FARAONI Davide,faraoni davide,7.0,11.5,1,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,GUNTER Koray,gunter koray,6.5,6.5,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,KUMBULLA Marash,kumbulla marash,6.5,6.5,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,LOVATO Matteo,lovato matteo,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,RRAHMANI Amir,rrahmani amir,6.5,6.0,0,0,1,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,AMRABAT Sofyan,amrabat sofyan,5.0,4.0,0,0,0,1,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,BADU Emmanuel,badu emmanuel,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,BORINI Fabio,borini fabio,6.0,5.5,0,0,1,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,DANZI Andrea,danzi andrea,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,EYSSERIC Valentin,eysseric valentin,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,JOCIC Bogdan,jocic bogdan,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,LAZOVIC Darko,lazovic darko,6.0,6.0,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,LUCAS Martello Nasc.,lucas martello nasc.,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,PESSINA Matteo,pessina matteo,6.5,6.0,0,0,1,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,VELOSO Miguel,veloso miguel,7.0,7.0,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,VERRE Valerio,verre valerio,6.0,6.0,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,ZACCAGNI Mattia,zaccagni mattia,6.5,7.5,0,1,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,DI CARMINE Samuel,di carmine samuel,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,PAZZINI Giampaolo,pazzini giampaolo,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,SALCEDO Eddie,salcedo eddie,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Verona,STEPINSKI Mariusz,stepinski mariusz,,,0,0,0,0,0,0.0,0.0,Milan,Milan - Verona
2019-2020,22.0,Parma,COLOMBI Simone,colombi simone,7.0,5.0,-2,0,0,0,0,0.0,1.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,CORVI Edorardo,corvi edorardo,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,RADU Ionut,radu ionut,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,SEPE Luigi,sepe luigi,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,ALVES Bruno,alves bruno,5.5,5.5,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,DARMIAN Matteo,darmian matteo,6.0,5.5,0,0,1,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,DERMAKU Kastriot,dermaku kastriot,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,GAGLIOLO Riccardo,gagliolo riccardo,5.5,5.0,0,0,1,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,IACOPONI Simone,iacoponi simone,5.5,5.5,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,LAURINI Vincent,laurini vincent,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,PEZZELLA Giuseppe,pezzella giuseppe,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,REGINI Vasco,regini vasco,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,BARILLA' Antonino,barilla' antonino,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,BRUGMAN Gaston,brugman gaston,6.5,7.5,0,1,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,GRASSI Alberto,grassi alberto,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,HERNANI Azevedo Jun.,hernani azevedo jun.,5.0,5.0,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,KUCKA Juraj,kucka juraj,7.0,11.0,1,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,KULUSEVSKI Dejan,kulusevski dejan,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,KURTIC Jasmin,kurtic jasmin,6.5,7.5,0,1,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,SCOZZARELLA Matteo,scozzarella matteo,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,ADORANTE Andrea,adorante andrea,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,CAPRARI Gianluca,caprari gianluca,5.5,5.5,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,CORNELIUS Andreas,cornelius andreas,6.5,9.5,1,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,GERVINHO,gervinho,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,INGLESE Roberto,inglese roberto,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,KARAMOH Yann,karamoh yann,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,OLAWALE Muhamed Tehe,olawale muhamed tehe,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,SILIGARDI Luca,siligardi luca,6.0,6.0,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Parma,SPROCATI Mattia,sprocati mattia,,,0,0,0,0,0,0.0,0.0,Cagliari,Cagliari - Parma
2019-2020,22.0,Brescia,ALFONSO Enrico,alfonso enrico,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,ANDRENACCI Lorenzo,andrenacci lorenzo,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,JORONEN Jesse,joronen jesse,6.5,4.5,-2,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,CHANCELLOR Jhon,chancellor jhon,5.0,5.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,CISTANA Andrea,cistana andrea,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,GASTALDELLO Daniele,gastaldello daniele,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,MANGRAVITI Massimil.,mangraviti massimil.,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,MARTELLA Bruno,martella bruno,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,MATEJU Ales,mateju ales,4.5,4.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,SABELLI Stefano,sabelli stefano,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,SEMPRINI Alessandro,semprini alessandro,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,BISOLI Dimitri,bisoli dimitri,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,BJARNASON Birkir,bjarnason birkir,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,DESSENA Daniele,dessena daniele,6.0,6.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,NDOJ Emanuele,ndoj emanuele,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,ROMULO,romulo,6.0,5.5,0,0,1,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,SPALEK Nikolas,spalek nikolas,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,TONALI Sandro,tonali sandro,5.5,5.5,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,VIVIANI Mattia,viviani mattia,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,ZMRHAL Jaromir,zmrhal jaromir,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,AYE Florian,aye florian,5.0,5.0,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,BALOTELLI Mario,balotelli mario,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,DONNARUMMA Alfredo,donnarumma alfredo,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,SKRABB Simon,skrabb simon,,,0,0,0,0,0,0.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Brescia,TORREGROSSA Ernesto,torregrossa ernesto,7.0,9.5,1,0,1,0,0,1.0,0.0,Bologna,Bologna - Brescia
2019-2020,22.0,Spal,BERISHA Etrit,berisha etrit,4.5,-0.5,-5,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,LETICA Karlo,letica karlo,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,THIAM Demba,thiam demba,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,BONIFAZI Kevin,bonifazi kevin,4.0,4.0,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,CIONEK Thiago,cionek thiago,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,FARCAS Ricardo,farcas ricardo,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,FARES Mohamed,fares mohamed,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,FELIPE,felipe,4.5,4.5,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,RECA Arkadiusz,reca arkadiusz,4.5,4.5,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,SALA Jacopo,sala jacopo,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,TOMOVIC Nenad,tomovic nenad,5.0,5.0,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,VICARI Francesco,vicari francesco,,,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,ZUKANOVIC Ervin,zukanovic ervin,5.0,5.0,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,CASTRO Lucas,castro lucas,5.0,5.0,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
2019-2020,22.0,Spal,DABO Bryan,dabo bryan,6.0,6.0,0,0,0,0,0,0.0,0.0,Lazio,Lazio - Spal
