player,match_id,sum_xG,goals,npgoals_perMatch,shots_perMatch,npxG_perMatch,xGChain_perMatch,xGBuildUp_perMatch,key_passes_perMatch,season,date,minutes_played,league,games,time,goals_total,xG,assists,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,shots_per90,xG_per90,goals_per90,is_goals,finishing_efficiency,finishing_efficiency_hist,shots_hist,finishing_eff_weighted,finishing_form,xg_per_shot,goals_per_shot,shot_quality_raw,shot_quality_roll,shot_quality_shrunk,shot_quality_index,xG_last5,shots_last5,goals_last5,goals_last5_sum,xG_cummean,minutes_played_last5,sum_xG_ewm_7,shots_perMatch_ewm_7,minutes_played_ewm_7,goals_ewm_7,finishing_form_ewm_7,npgoals_perMatch_ewm_7,xGChain_perMatch_ewm_7
nicolo cambiaghi,18775,0.0670142993330955,0.0,0,1,0.0670142993330955,0.0908804014325141,0.0238661002367734,0,2022,2023-01-28,26,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Torino,weak,2.48,0.25,0.43,0,0.0,0.09362990493917392,8.0,0.01793437277735114,0.5280254987448805,0.06701423231886318,0.0,-0.06701423231886318,-0.0130648293196544,-0.010503252694197397,0.428699024118129,0.210658997297287,0.8,0.2,1.0,0.0947750530277307,58.6,0.10814368663534868,0.8013477921485901,32.56753647327423,0.0791015625,0.4106079620778096,0.0791015625,0.3918710947089542
nicolo cambiaghi,18787,0.1736979931592941,0.0,0,2,0.1736979931592941,0.104944996535778,0.0550227984786033,0,2022,2023-02-04,25,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Roma,mid,2.48,0.25,0.43,0,0.0,0.0776877215631208,9.0,0.015122814905098671,0.6000297265160524,0.08684895315517047,0.0,-0.08684895315517047,-0.018649348679559665,-0.013127571111125128,0.40029951083942056,0.03393086045980452,0.6,0.0,0.0,0.09279214204954248,76.8,0.09786133980978538,0.8510108441114426,30.925652354955673,0.059326171875,0.4399623462445773,0.059326171875,0.31662342138984423
nicolo cambiaghi,18794,0.4683420062065124,1.0,1,6,0.4683420062065124,0.592199981212616,0.1384620070457458,1,2022,2023-02-11,90,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Spezia,weak,2.48,0.25,0.43,1,2.1351461865182357,0.06467369823391766,11.0,0.012999995392167367,0.6397806843704584,0.07805698802492073,0.16666663888889352,0.0886096508639728,-0.02588676144249054,-0.017298455249434016,0.35516357051075886,0.06867045909166333,1.0,0.0,0.0,0.09818586545685926,77.2,0.11682050314716255,1.138258133083582,29.444239266216755,0.04449462890625,0.47997919131244604,0.04449462890625,0.2637038151763277
nicolo cambiaghi,18803,0.1080650016665458,1.0,1,1,0.1080650016665458,0.1080650016665458,0.0,0,2022,2023-02-19,63,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Fiorentina,mid,2.48,0.25,0.43,1,9.252833537633395,0.40683560167689603,17.0,0.08990004639628568,0.6629013079667063,0.10806489360165221,0.9999990000010001,0.8919341063993479,-0.015315127117594208,-0.012673135893107522,0.4052172597395378,0.1623388603329658,2.2,0.2,1.0,0.12132062425371258,74.6,0.204700878912,2.3536935998126864,44.583179449662566,0.2833709716796875,0.5199295645769492,0.2833709716796875,0.3458278566853997
nicolo cambiaghi,18854,0.0,0.0,0,0,0.0,0.111015997827053,0.111015997827053,0,2022,2023-04-03,16,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Lecce,weak,2.48,0.25,0.43,0,0.0,1.8522122581734044,18.0,0.4157030839460534,0.5189919408112036,0.0,0.0,0.0,0.05901271508235145,0.03296545964437878,0.8991031737460393,0.18395186066627497,2.4,0.4,2.0,0.12054088174858511,56.8,0.18054190960063646,2.015270199859515,49.187384587246925,0.4625282287597656,0.5556725004243885,0.4625282287597656,0.28638714293068623
nicolo cambiaghi,18867,0.069675400853157,0.0,0,1,0.069675400853157,0.0994945019483566,0.0298190992325544,0,2022,2023-04-07,25,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,AC Milan,top,2.48,0.25,0.43,0,0.0,1.5524352243927202,18.0,0.3484223298699923,0.7279032897344431,0.06967533117782583,0.0,-0.06967533117782583,0.06037592208135623,0.032741493626262747,0.8966794869462826,0.16342386007308957,2.0,0.4,2.0,0.11384416609588593,56.4,0.13540643220047735,1.5114526498946361,40.89053844043519,0.3468961715698242,0.5465023605210924,0.3468961715698242,0.24254435665477792
nicolo cambiaghi,18873,0.0363604016602039,0.0,0,1,0.0363604016602039,0.0901371985673904,0.0537768006324768,0,2022,2023-04-14,26,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Cremonese,weak,2.48,0.25,0.43,0,0.0,1.3031711315056087,19.0,0.29704020220487043,0.6669309023649095,0.036360365299838604,0.0,-0.036360365299838604,0.05456964448320408,0.03023126235259578,0.8695145873177565,0.16395608037710185,2.0,0.4,2.0,0.11151949424100548,62.2,0.11897367436364727,1.383589487420977,36.917903830326395,0.26017212867736816,0.59185259282443,0.26017212867736816,0.2067818929781726
nicolo cambiaghi,18886,0.0961760729551315,0.0,0,2,0.0961760729551315,0.1769367009401321,0.0,1,2022,2023-04-23,67,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Inter,top,2.48,0.25,0.43,0,0.0,1.0953258224940576,20.0,0.2535407819009286,0.7308594266085349,0.04808801243355953,0.0,-0.04808801243355953,0.05783311628267876,0.032239552690734044,0.8912476467504717,0.13648856207728383,1.8,0.4,2.0,0.1077615396119654,67.8,0.09832035618778642,1.2876921155657328,34.188427872744796,0.19512909650802612,0.6106221702095499,0.19512909650802612,0.17762071937547705
nicolo cambiaghi,18899,0.4509198367595672,1.0,1,1,0.4509198367595672,0.4509198367595672,0.0,0,2022,2023-04-30,69,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Sassuolo,mid,2.48,0.25,0.43,1,2.2176399042168358,0.9216109271927868,22.0,0.2199583779642106,0.805869335447219,0.4509193858401814,0.9999990000010001,0.5490796141608187,0.05176974058792396,0.02850824457088494,0.8508686539372968,0.06205537542700764,1.0,0.2,1.0,0.10720985072354473,67.4,0.09778428537962269,1.4657690866742996,42.3913209045586,0.1463468223810196,0.6406814843092962,0.1463468223810196,0.17744971476664081
nicolo cambiaghi,18903,0.4013027250766754,1.0,1,2,0.4013027250766754,0.4459824562072754,0.0446797423064708,1,2022,2023-05-04,90,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Bologna,mid,2.48,0.25,0.43,1,2.491822305930963,1.1261848432371724,23.0,0.2728975177617876,0.8171488968159599,0.2006512622127066,0.499999750000125,0.2993484877874184,0.09752637510132552,0.05817951430217626,1.0,0.13062634244561191,1.0,0.2,1.0,0.1228330319070003,78.2,0.18606817322460883,1.3493268150057247,49.04349067841895,0.3597601167857647,0.6819784470937769,0.3597601167857647,0.24581724526487242
nicolo cambiaghi,18914,0.0765561759471893,1.0,1,2,0.0765561759471893,0.1909952461719513,0.1144390627741813,0,2022,2023-05-08,79,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Salernitana,weak,2.48,0.25,0.43,1,13.060597419541226,1.34088729983179,25.0,0.33487305266883904,0.733485268859823,0.03827806883456023,0.499999750000125,0.4617216811655647,0.12247208241694373,0.07723683018476399,1.0,0.210886887460947,1.4,0.4,2.0,0.13494040987089923,72.4,0.2398768111876255,1.5119951112542935,59.28261800881421,0.5198200875893235,0.7157710595243225,0.5198200875893235,0.2958585480004732
nicolo cambiaghi,18934,0.0,0.0,0,0,0.0,0.4942529797554016,0.4072998166084289,2,2022,2023-05-22,81,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Juventus,top,2.48,0.25,0.43,0,0.0,3.1772423613552507,27.0,0.8175344994415265,0.5672314704716608,0.0,0.0,0.0,0.16094888918074077,0.10622016716876713,1.0,0.21226304247975344,1.6,0.6,3.0,0.13250773345741132,59.4,0.19904665237751645,1.6339963334407202,64.21196350661066,0.6398650656919926,0.7201996118581977,0.6398650656919926,0.2696427225433427
nicolo cambiaghi,18944,0.0792185515165329,0.0,0,2,0.0792185515165329,0.1674277484416961,0.0597820468246936,3,2022,2023-05-28,90,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Verona,weak,2.48,0.25,0.43,0,0.0,2.6808134681595774,27.0,0.6897986516373565,0.7915840930109658,0.03960925595363847,0.0,-0.03960925595363847,0.16522555383265541,0.10524772525023027,1.0,0.20499096214771267,1.4,0.6,3.0,0.12720742411911487,56.2,0.14928498928313733,1.2254972500805401,68.40897262995799,0.4798987992689945,0.6819575765115634,0.4798987992689945,0.32579528684635745
nicolo cambiaghi,18954,0.086318589746952,0.0,0,4,0.086318589746952,0.1181522458791732,0.0648698583245277,0,2022,2023-06-03,89,Serie A,28,1268.0,6,3.473333427682519,1,0.925581406801939,35.0,14,F M S,Empoli,6,3.473333427682519,7.218042183667421,3.2655900018289685,Lazio,mid,2.48,0.25,0.43,0,0.0,2.2629516835674726,29.0,0.5997442022287522,0.7889912802219581,0.02157964204182749,0.0,-0.02157964204182749,0.1675093018630908,0.10876948488993468,1.0,0.20159945785999298,1.4,0.6,3.0,0.12536169824978477,64.2,0.1317683798414862,1.419122937560405,73.80672947246849,0.35992409945174586,0.709364205636414,0.35992409945174586,0.28620340224519214
nicolo cambiaghi,22316,0.1254449486732483,0.0,0,2,0.1254449486732483,0.1817334592342376,0.0562885142862796,0,2023,2023-08-26,34,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Monza,weak,2.52,0.15,0.03,0,0.0,1.9109354154546971,33.0,0.5367824128563893,0.8140110978993262,0.06272244297540265,0.0,-0.06272244297540265,0.17294841112253603,0.11618011106662555,1.0,0.1286792084574699,2.0,0.4,2.0,0.12391565719412431,45.2,0.12040593231785265,2.0643422031703036,77.60504710435137,0.2699430745888094,0.7292709742828001,0.2699430745888094,0.2441906131536874
nicolo cambiaghi,22333,0.0188394784927368,0.0,0,1,0.0188394784927368,0.106222465634346,0.106222465634346,0,2023,2023-09-03,86,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Juventus,top,2.52,0.15,0.03,0,0.0,1.6141849469983396,35.0,0.4665809617851016,0.6716210860087197,0.018839459653277147,0.0,-0.018839459653277147,0.1603374033025881,0.09996327746010039,1.0,0.0735076531767845,2.0,0.2,1.0,0.12397027474695017,84.8,0.12166568640670156,2.0482566523777277,66.70378532826354,0.20245730594160705,0.7504560051869317,0.20245730594160705,0.22857632467382494
nicolo cambiaghi,22342,0.056786473840475,0.0,0,3,0.056786473840475,0.1085516139864921,0.0639529079198837,1,2023,2023-09-17,87,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Roma,mid,2.52,0.15,0.03,0,0.0,1.3638786369818279,36.0,0.39985890948826475,0.7218423834059982,0.018928818303885563,0.0,-0.018928818303885563,0.084439606131536,0.051171836421566905,1.0,0.06196431368589399,1.8,0.0,0.0,0.12034507487611522,67.0,0.09595913442821037,1.7861924892832959,71.52783899619766,0.15184297945620528,0.7307472753923787,0.15184297945620528,0.1979878599139552
nicolo cambiaghi,22347,0.0981434434652328,0.0,0,2,0.0981434434652328,0.1403260678052902,0.0621275529265403,0,2023,2023-09-24,79,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Inter,top,2.52,0.15,0.03,0,0.0,1.152644315138889,39.0,0.35243674435053934,0.7588849253534152,0.049071697196767794,0.0,-0.049071697196767794,0.08286220460621221,0.05332273568279618,1.0,0.073321608453989,2.4,0.0,0.0,0.11822645484159387,80.4,0.08616596928127654,2.089644366962472,75.39587924714824,0.11388223459215396,0.7285210523957836,0.11388223459215396,0.17562879843208945
nicolo cambiaghi,22356,0.0,0.0,0,0,0.0,0.0,0.0,0,2023,2023-09-27,11,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Salernitana,weak,2.52,0.15,0.03,0,0.0,0.9743094214652356,41.0,0.30624482634383865,0.4941042409829568,0.0,0.0,0.0,0.08457917410463373,0.05542626061681771,1.0,0.07710658684372898,2.4,0.0,0.0,0.11757861576493707,71.0,0.08916033782726561,2.067233275221854,76.29690943536119,0.08541167594411547,0.7361120206351915,0.08541167594411547,0.16680311577538964
nicolo cambiaghi,22366,0.0,0.0,0,0,0.0,0.0427160449326038,0.0427160449326038,0,2023,2023-10-01,64,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Bologna,mid,2.52,0.15,0.03,0,0.0,0.82369747644243,41.0,0.25890449694473244,0.48041352886775,0.0,0.0,0.0,0.08760920454628694,0.05653844531962099,1.0,0.05984286889433858,1.6,0.0,0.0,0.11390428402228278,78.6,0.0668702533704492,1.5504249564163906,59.97268207652089,0.0640587569580866,0.6756100757221328,0.0640587569580866,0.12510233683154223
nicolo cambiaghi,22376,0.1902599781751632,0.0,0,3,0.1902599781751632,0.2474264651536941,0.0,1,2023,2023-10-06,12,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Udinese,weak,2.52,0.15,0.03,0,0.0,0.6964614086131252,41.0,0.21891167060168076,0.7685790725326991,0.06341997158506388,0.0,-0.06341997158506388,0.09161653891575024,0.05702112927018895,1.0,0.034753879159688916,1.2,0.0,0.0,0.11045263905191058,38.6,0.0501526900278369,1.1628187173122928,60.979511557390666,0.04804406771856495,0.6268109390085371,0.04804406771856495,0.10450576385680761
nicolo cambiaghi,22389,0.3783830404281616,0.0,0,2,0.3783830404281616,1.413804292678833,1.0354212522506714,0,2023,2023-10-23,88,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Fiorentina,mid,2.52,0.15,0.03,0,0.0,0.5889464318011013,44.0,0.19281692909466133,0.7860516580790065,0.189191425618368,0.0,-0.189191425618368,0.04057490677026001,0.02467650166489307,0.809402788805463,0.06903797909617419,1.6,0.0,0.0,0.11279991373200625,74.4,0.08517951206466848,1.6221140379842196,48.734633668043,0.036033050788923715,0.6622529723895776,0.036033050788923715,0.14023593918102922
nicolo cambiaghi,22400,0.1140848100185394,0.0,0,2,0.1140848100185394,0.1004715114831924,0.0172728300094604,0,2023,2023-10-30,64,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Atalanta,top,2.52,0.15,0.03,0,0.0,0.49807677864765015,46.0,0.16748394638070271,0.7135850178359097,0.05704237648808145,0.0,-0.05704237648808145,-0.000136752680222188,-0.002902364414465836,0.5109533444162442,0.1333572924137115,1.4,0.0,0.0,0.12038800306618211,38.4,0.15848039415554177,1.7165855284881646,58.550975251032256,0.027024788091692786,0.6932026438119347,0.027024788091692786,0.45862802755548016
nicolo cambiaghi,22411,0.0559529401361942,0.0,0,1,0.0559529401361942,0.4690659046173095,0.0,1,2023,2023-11-06,27,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Frosinone,weak,2.52,0.15,0.03,0,0.0,0.4212618138296434,48.0,0.1454391834033894,0.6399788611441406,0.05595288418331002,0.0,-0.05595288418331002,-0.04336709081802603,-0.03218743218523618,0.19403994486105103,0.13654556572437285,1.4,0.0,0.0,0.12021291437041426,75.8,0.14738149812129117,1.7874391463661234,59.913231438274195,0.02026859106876959,0.6982982373179285,0.02026859106876959,0.3690888985374082
nicolo cambiaghi,22422,0.0436723567545414,0.0,0,1,0.0436723567545414,0.0568451657891273,0.0149447815492749,1,2023,2023-11-12,64,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Napoli,top,2.52,0.15,0.03,0,0.0,0.3563179770274465,49.0,0.12463341917389799,0.6102688598229621,0.04367231308222832,0.0,-0.04367231308222832,-0.0480298311666352,-0.03574243050717967,0.15556891886108346,0.1477361537516117,1.6,0.0,0.0,0.11847615831002993,71.6,0.12452435862501693,1.5905793597745925,51.68492357870565,0.015201443301577192,0.6837183932744816,0.015201443301577192,0.3940831500573836
nicolo cambiaghi,22429,0.0456406772136688,0.0,0,1,0.0456406772136688,0.2289583384990692,0.1415427774190902,2,2023,2023-11-26,80,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Sassuolo,mid,2.52,0.15,0.03,0,0.0,0.30140371866434235,50.0,0.10680050698880422,0.6019454353283129,0.04564063157303723,0.0,-0.04564063157303723,-0.04836841926068436,-0.03557542887219827,0.15737615578768044,0.15647062510251997,1.8,0.0,0.0,0.11650763721646444,53.8,0.10431135815739805,1.4429345198309445,54.76369268402924,0.011401082476182895,0.6653560099116017,0.011401082476182895,0.30977365399031953
nicolo cambiaghi,22439,0.0590746700763702,0.0,0,4,0.0590746700763702,0.1284555196762085,0.0252590477466583,1,2023,2023-12-02,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Genoa,weak,2.52,0.15,0.03,0,0.0,0.2549651451868595,51.0,0.0915153008561394,0.6109624785308496,0.014768663826926593,0.0,-0.014768663826926593,-0.0503735017216185,-0.035493732912603854,0.15826024267071753,0.12754676491022107,1.4,0.0,0.0,0.11469053567793122,80.0,0.08964368792146574,1.3322008898732083,61.072769513021925,0.008550811857137172,0.6495033662657794,0.008550811857137172,0.28956982511750695
nicolo cambiaghi,22447,0.4078105986118316,0.0,0,3,0.4078105986118316,0.4618671536445617,0.0,1,2023,2023-12-11,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Lecce,weak,2.52,0.15,0.03,0,0.0,0.2156905246149715,55.0,0.0814319449165592,0.7275895098427798,0.13593682089167022,0.0,-0.13593682089167022,-0.04637735345924549,-0.03382161865828949,0.17635531477119512,0.06368509083986279,1.8,0.0,0.0,0.1133001390378922,81.4,0.08200143346019186,1.9991506674049062,68.30457713476645,0.006413108892852879,0.639868144332047,0.006413108892852879,0.24929124875718234
nicolo cambiaghi,22461,0.031574472784996,0.0,0,2,0.031574472784996,0.031574472784996,0.0139004997909069,0,2023,2023-12-16,89,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Torino,weak,2.52,0.15,0.03,0,0.0,0.18247214603097117,58.0,0.07148181534793621,0.5539205971726779,0.015787228498883747,0.0,-0.015787228498883747,-0.05613546689577825,-0.041315055070965515,0.09526380334016793,0.12243024855852122,2.0,0.0,0.0,0.12048332097872,87.8,0.1634537247481018,2.2493630005536795,73.72843285107484,0.004809831669639659,0.6617984857097301,0.004809831669639659,0.3024352249790272
nicolo cambiaghi,22465,0.1329203695058822,0.0,0,4,0.1329203695058822,0.153120145201683,0.0569690093398094,0,2023,2023-12-22,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Lazio,mid,2.52,0.15,0.03,0,0.0,0.1543742997957374,60.0,0.0619523114695292,0.6577817413132514,0.033230084068949534,0.0,-0.033230084068949534,-0.055873667745361434,-0.04065962945859242,0.10235660437442139,0.11755455508828158,2.2,0.0,0.0,0.11836644364077419,66.8,0.13048391175732535,2.18702225041526,77.54632463830613,0.0036073737522297443,0.6348290135754671,0.0036073737522297443,0.2347200369305194
nicolo cambiaghi,22476,0.1800283640623092,0.0,0,3,0.1800283640623092,0.1800283640623092,0.0,0,2023,2023-12-30,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Cagliari,weak,2.52,0.15,0.03,0,0.0,0.13060636435234457,64.0,0.054942929998055466,0.6698374950455807,0.060009434684291506,0.0,-0.060009434684291506,-0.054553533318043246,-0.040661598693296046,0.10233529396225727,0.13540415763854977,2.8,0.0,0.0,0.118704907032986,49.2,0.13109302619446456,2.6402666878114447,80.6597434787296,0.0027055303141723082,0.6405671955099131,0.0027055303141723082,0.21432006399831033
nicolo cambiaghi,22486,0.3488495051860809,0.0,0,7,0.3488495051860809,0.3819346129894256,0.0,1,2023,2024-01-07,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,AC Milan,top,2.52,0.15,0.03,0,0.0,0.11050016234225231,67.0,0.048107760433690236,0.6888624653190646,0.04983563647863491,0.0,-0.04983563647863491,-0.05955431954173421,-0.04543093885135734,0.05072305884785144,0.16228169500827783,3.2,0.0,0.0,0.12009862196547062,32.4,0.14332686066142572,2.7302000158585837,82.9948076090472,0.0020291477356292314,0.6478847703938301,0.0020291477356292314,0.20574713901431008
nicolo cambiaghi,22503,0.0333440974354743,0.0,0,1,0.0333440974354743,0.0943669751286506,0.0491487756371498,1,2023,2024-01-13,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Verona,weak,2.52,0.15,0.03,0,0.0,0.09349089239341626,74.0,0.0439440802575158,0.5300237812128419,0.03334406409141021,0.0,-0.03334406409141021,-0.06370728924828711,-0.05091725664551744,0.0,0.22023666203022,3.8,0.0,0.0,0.1251819749259286,69.8,0.1947075217925895,3.797650011893938,84.7461057067854,0.0015218608017219235,0.6581291941251387,0.0015218608017219235,0.24979400750808894
nicolo cambiaghi,22506,0.0137202460318803,0.0,0,1,0.0137202460318803,0.5875846147537231,0.0,1,2023,2024-01-21,88,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Monza,weak,2.52,0.15,0.03,0,0.0,0.07910106020529076,75.0,0.037574649889994496,0.4818833399392258,0.013720232311647991,0.0,-0.013720232311647991,-0.061200963623815975,-0.04839832592444074,0.018610969079508197,0.1453433617949485,3.4,0.0,0.0,0.12318549932831005,63.6,0.15436666570331067,3.0982375089204535,86.05957928008905,0.0011413956012914428,0.6261028408970645,0.0011413956012914428,0.21093724941322936
nicolo cambiaghi,22517,0.1571802943944931,0.0,0,5,0.1571802943944931,0.2280962169170379,0.0483515337109565,2,2023,2024-01-27,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Juventus,top,2.52,0.15,0.03,0,0.0,0.06692692874674207,76.0,0.03212563922908403,0.6359327520147973,0.0314360525916881,0.0,-0.0314360525916881,-0.04657836418158931,-0.037111310400286354,0.14075534957372865,0.14177251644432537,3.2,0.0,0.0,0.12085645138583283,58.2,0.11920506078545308,2.57367813169034,86.54468446006679,0.0008560467009685821,0.5900479656576049,0.0008560467009685821,0.30509909074835284
nicolo cambiaghi,22530,0.187837153673172,0.0,0,4,0.187837153673172,0.2698356211185455,0.0530027784407138,2,2023,2024-02-03,86,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Genoa,weak,2.52,0.15,0.03,0,0.0,0.056627086617814036,81.0,0.02859666930452582,0.6391035803937112,0.04695927667847383,0.0,-0.04695927667847383,-0.04444450385688987,-0.03613418878700327,0.1513294392315806,0.14662450142204758,3.4,0.0,0.0,0.12161319811517991,80.0,0.1286988691877131,3.180258598767755,87.4085133450501,0.0006420350257264366,0.6015191622469029,0.0006420350257264366,0.2858483722905241
nicolo cambiaghi,22541,0.1290193647146225,0.0,0,1,0.1290193647146225,0.5121092796325684,0.1909053027629852,5,2023,2024-02-09,81,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Salernitana,weak,2.52,0.15,0.03,0,0.0,0.04791279913529666,85.0,0.0251532223598897,0.5968093539437178,0.1290192356953868,0.0,-0.1290192356953868,-0.04369503656482018,-0.036089626236897855,0.15181168053480382,0.1481862593442201,3.6,0.0,0.0,0.1229647074122818,52.8,0.1434834403090778,3.3851939490758163,87.05638500878757,0.00048152626929482746,0.610915266783605,0.00048152626929482746,0.2818451844975295
nicolo cambiaghi,22553,0.0494454465806484,0.0,0,1,0.0494454465806484,0.1131756976246833,0.0,1,2023,2024-02-18,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Fiorentina,mid,2.52,0.15,0.03,0,0.0,0.04053986103837179,86.0,0.02148466901386821,0.5092317347073589,0.04944539713525127,0.0,-0.04944539713525127,-0.05080728011591673,-0.04165572988558211,0.09157713221862315,0.10422023124992844,2.4,0.0,0.0,0.12308580055832861,77.2,0.139867421410464,2.788895461806862,85.54228875659068,0.0003611447019711206,0.6073887885736332,0.0003611447019711206,0.33941120828128923
nicolo cambiaghi,22561,0.1271227747201919,0.0,0,2,0.1271227747201919,0.6846773028373718,0.5491358637809753,1,2023,2024-02-24,90,Serie A,37,2573.0,1,4.165542892180383,1,2.8089517606422305,72.0,31,F M S,Empoli,1,4.165542892180383,9.30418773368001,3.278561648912728,Sassuolo,mid,2.52,0.15,0.03,0,0.0,0.03430171490716006,87.0,0.018349460396413633,0.5854967631126965,0.06356135557941815,0.0,-0.06356135557941815,-0.0511243439127679,-0.04190386677007433,0.08889187622963234,0.10744050107896326,2.4,0.0,0.0,0.12164187204896233,86.6,0.1172619277030101,2.3416715963551464,86.65671656744301,0.00027085852647834043,0.5828495251070647,0.00027085852647834043,0.28285233061713777
