player,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,partita,player_norm,voto_gds,fantavoto,gol,rig_segnati,rig_sbagliati,ammonizioni,espulsioni,autogol,player_team,opponent_team,finishing_form,shot_quality_index,league,home_away,fanta_role,opponent_team_strength,player_team_strength
Franck Zambo,0,1,0.1056689992547035,77,MC,inter,napoli,1,0,2023-01-04,18734,2022,567404,0.0,0,0,0,0.1056689992547035,0.8246889710426331,0.7190200090408325,inter - napoli,zambo anguissa,,,,,,,,,napoli,Inter,0.7012608118621573,0.7490616326447549,Serie A,a,C,top,top
Franck Zambo,0,0,0.0,90,MC,napoli,juventus,5,1,2023-01-13,18757,2022,568564,0.0490413010120391,0,1,0,0.0,0.2155890017747879,0.2155890017747879,napoli - juventus,zambo anguissa,,,,,,,,,napoli,Juventus,0.4284357695299986,0.7500455287024138,Serie A,h,C,top,top
Franck Zambo,0,0,0.0,90,MC,salernitana,napoli,0,2,2023-01-21,18769,2022,570310,0.3787220120429992,1,1,0,0.0,0.6433749794960022,0.6433749794960022,salernitana - napoli,zambo anguissa,,,,,,,,,napoli,Salernitana,0.41745229051302,0.7307788120297758,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,MC,napoli,roma,2,1,2023-01-29,18780,2022,572355,0.0,0,0,0,0.0,0.6981189846992493,0.6981189846992493,napoli - roma,zambo anguissa,,,,,,,,,napoli,Roma,0.4072925724223147,0.7180377564280399,Serie A,h,C,mid,top
Franck Zambo,0,1,0.0620432011783123,90,MC,spezia,napoli,0,3,2023-02-05,18790,2022,573698,0.0515928007662296,0,1,0,0.0620432011783123,0.1578740030527115,0.0442376993596553,spezia - napoli,zambo anguissa,,,,,,,,,napoli,Spezia,0.6160587616127409,0.7180377564280399,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,MC,napoli,cremonese,3,0,2023-02-12,18800,2022,575706,0.0,0,0,0,0.0,0.1352940052747726,0.1352940052747726,napoli - cremonese,zambo anguissa,,,,,,,,,napoli,Cremonese,0.3891126264244199,0.7180377564280399,Serie A,h,C,weak,top
Franck Zambo,0,1,0.0164589006453752,80,MC,sassuolo,napoli,0,2,2023-02-17,18809,2022,576030,0.0982372015714645,0,1,0,0.0164589006453752,0.337336003780365,0.2226399928331375,sassuolo - napoli,zambo anguissa,,,,,,,,,napoli,Sassuolo,0.5263946730126767,0.5609177066379829,Serie A,a,C,mid,top
Franck Zambo,0,1,0.0141323003917932,90,MC,empoli,napoli,0,2,2023-02-25,18818,2022,578000,0.1173470020294189,0,2,0,0.0141323003917932,0.4158509969711303,0.2843720018863678,empoli - napoli,zambo anguissa,,,,,,,,,napoli,Empoli,0.5127225298613336,0.5914873081931934,Serie A,a,C,weak,top
Franck Zambo,0,1,0.0150829004123806,71,MC,napoli,lazio,0,1,2023-03-03,18826,2022,579060,0.0192316006869077,0,1,0,0.0150829004123806,0.1420509964227676,0.1077359989285469,napoli - lazio,zambo anguissa,,,,,,,,,napoli,Lazio,0.5084549906182783,0.5914873081931934,Serie A,h,C,mid,top
Franck Zambo,0,2,0.1360680013895034,90,MC,napoli,atalanta,2,0,2023-03-11,18839,2022,581414,0.0,0,0,0,0.1360680013895034,0.5623660087585449,0.4881890118122101,napoli - atalanta,zambo anguissa,,,,,,,,,napoli,Atalanta,0.6418928195505926,0.2509924565752566,Serie A,h,C,top,top
Franck Zambo,0,1,0.100723996758461,90,MC,torino,napoli,0,4,2023-03-19,18850,2022,583652,0.0999388992786407,0,1,0,0.100723996758461,1.0456700325012207,0.9457299709320068,torino - napoli,zambo anguissa,,,,,,,,,napoli,Torino,0.6128666880234315,0.2494756010100606,Serie A,a,C,weak,top
Franck Zambo,0,1,0.0349471010267734,90,MC,napoli,milan,0,4,2023-04-02,18859,2022,585764,0.2169300019741058,0,5,0,0.0349471010267734,0.3787049949169159,0.3235810101032257,napoli - milan,zambo anguissa,,,,,,,,,napoli,AC Milan,0.515926044574619,0.276160125507627,Serie A,h,C,top,top
Franck Zambo,0,1,0.0915545970201492,90,MC,lecce,napoli,1,2,2023-04-07,18866,2022,586207,0.0,0,0,0,0.0915545970201492,0.1802569925785064,0.0887020975351333,lecce - napoli,zambo anguissa,,,,,,,,,napoli,Lecce,0.5815294494531142,0.276160125507627,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,MC,napoli,verona,0,0,2023-04-15,18877,2022,588609,0.0699589997529983,0,2,0,0.0,0.1051269993185997,0.0351678989827632,napoli - verona,zambo anguissa,,,,,,,,,napoli,Verona,0.3266440895153539,0.305000090046065,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,juventus,napoli,0,1,2023-04-23,18884,2022,591216,0.0,0,0,0,0.0,0.8674039244651794,0.8674039244651794,juventus - napoli,zambo anguissa,,,,,,,,,napoli,Juventus,0.3221362866688023,0.305000090046065,Serie A,a,C,top,top
Franck Zambo,0,3,0.1354407519102096,90,MC,napoli,salernitana,1,1,2023-04-30,18897,2022,593164,0.0391893871128559,0,1,0,0.1354407519102096,0.4646916091442108,0.4192555546760559,napoli - salernitana,zambo anguissa,,,,,,,,,napoli,Salernitana,0.5994576907235367,0.305000090046065,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,udinese,napoli,1,1,2023-05-04,18911,2022,594325,0.0,0,0,0,0.0,0.1521229743957519,0.1521229743957519,udinese - napoli,zambo anguissa,,,,,,,,,napoli,Udinese,0.3146995560843897,0.2523934028264584,Serie A,a,C,weak,top
Franck Zambo,0,2,0.0644404217600822,90,MC,napoli,fiorentina,1,0,2023-05-07,18917,2022,595507,0.0,0,0,0,0.0644404217600822,0.2134425789117813,0.1490021646022796,napoli - fiorentina,zambo anguissa,,,,,,,,,napoli,Fiorentina,0.5323440574802069,0.2523934028264584,Serie A,h,C,mid,top
Franck Zambo,0,2,0.1545466035604477,64,DMC,monza,napoli,2,0,2023-05-14,18928,2022,597005,0.0,0,0,0,0.1545466035604477,0.2354452610015869,0.1330550909042358,monza - napoli,zambo anguissa,,,,,,,,,napoli,Monza,0.5974211706558052,0.4535883531610191,Serie A,a,C,weak,top
Franck Zambo,1,5,0.3311298191547394,90,MC,napoli,inter,3,1,2023-05-21,18937,2022,599065,0.0251254308968782,1,1,1,0.3311298191547394,0.3926895558834076,0.1367330849170684,napoli - inter,zambo anguissa,,,,,,,,,napoli,Inter,0.6239531371561942,0.4422896745600279,Serie A,h,C,top,top
Franck Zambo,0,2,0.4519094228744507,90,MC,bologna,napoli,2,2,2023-05-28,18942,2022,600776,0.029069360345602,0,1,0,0.4519094228744507,0.0644799694418907,0.029069360345602,bologna - napoli,zambo anguissa,,,,,,,,,napoli,Bologna,0.8129032996201546,0.4422896745600279,Serie A,a,C,mid,top
Franck Zambo,0,2,0.0698883980512619,80,MC,napoli,sampdoria,2,0,2023-06-04,18957,2022,602237,0.0641479343175888,0,1,0,0.0698883980512619,0.6419268846511841,0.5561561584472656,napoli - sampdoria,zambo anguissa,,,,,,,,,napoli,Sampdoria,0.6974165942062148,0.4279988953715629,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,40,Sub,frosinone,napoli,1,3,2023-08-19,22306,2023,605336,0.0490210354328155,0,1,0,0.0,0.6941417455673218,0.6941417455673218,frosinone - napoli,zambo anguissa,,,,,,,,,napoli,Frosinone,0.4591208640336827,0.4424125453023953,Serie A,a,C,weak,top
Franck Zambo,0,3,0.1734840124845504,90,MC,napoli,sassuolo,2,0,2023-08-27,22322,2023,607938,0.1741563975811004,0,2,0,0.1734840124845504,0.6950803995132446,0.6105092763900757,napoli - sassuolo,zambo anguissa,,,,,,,,,napoli,Sassuolo,0.7425747105395635,0.4293281186939676,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,90,MC,napoli,lazio,1,2,2023-09-02,22330,2023,609121,0.0,0,0,0,0.0,0.0633006170392036,0.0633006170392036,napoli - lazio,zambo anguissa,,,,,,,,,napoli,Lazio,0.4379547846780467,0.4293281186939676,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,59,MC,genoa,napoli,2,2,2023-09-16,22337,2023,610757,0.0,0,0,0,0.0,0.1102362796664238,0.1102362796664238,genoa - napoli,zambo anguissa,,,,,,,,,napoli,Genoa,0.4264907784540753,0.4293281186939676,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,MC,bologna,napoli,0,0,2023-09-24,22346,2023,613219,0.0358645170927047,0,1,0,0.0,0.1293507814407348,0.1293507814407348,bologna - napoli,zambo anguissa,,,,,,,,,napoli,Bologna,0.415690357420713,0.4293281186939676,Serie A,a,C,mid,top
Franck Zambo,0,1,0.017734732478857,85,MC,napoli,udinese,4,1,2023-09-27,22361,2023,613801,0.0513475500047206,0,1,0,0.017734732478857,1.02443528175354,0.955353021621704,napoli - udinese,zambo anguissa,,,,,,,,,napoli,Udinese,0.5545970436135645,0.4016316106995553,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,lecce,napoli,0,4,2023-09-30,22367,2023,614371,0.5159247517585754,0,3,0,0.0,0.6159071922302246,0.4978452324867248,lecce - napoli,zambo anguissa,,,,,,,,,napoli,Lecce,0.3966065626287126,0.4304033597681895,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,31,MC,napoli,fiorentina,1,3,2023-10-08,22384,2023,617511,0.0695895701646804,0,1,0,0.0,0.0695895701646804,0.0,napoli - fiorentina,zambo anguissa,,,,,,,,,napoli,Fiorentina,0.3876824859274175,0.4304033597681895,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,8,Sub,napoli,milan,2,2,2023-10-29,22404,2023,620913,0.0,0,0,0,0.0,0.0,0.0,napoli - milan,zambo anguissa,,,,,,,,,napoli,AC Milan,0.3793991121687795,0.4304033597681895,Serie A,h,C,top,top
Franck Zambo,0,2,0.1458891630172729,90,MC,salernitana,napoli,0,2,2023-11-04,22413,2023,621296,0.0719557777047157,0,1,0,0.1458891630172729,0.5602675676345825,0.4143784046173095,salernitana - napoli,zambo anguissa,,,,,,,,,napoli,Salernitana,0.6578303052491876,0.4304033597681895,Serie A,a,C,weak,top
Franck Zambo,0,2,0.1205541342496872,73,DMC,napoli,empoli,0,1,2023-11-12,22422,2023,623688,0.0,0,0,0,0.1205541342496872,0.0971396937966346,0.0971396937966346,napoli - empoli,zambo anguissa,,,,,,,,,napoli,Empoli,0.638529129101643,0.4304033597681895,Serie A,h,C,weak,top
Franck Zambo,0,1,0.074204996228218,90,MC,atalanta,napoli,1,2,2023-11-25,22426,2023,625104,0.0168655682355165,0,1,0,0.074204996228218,0.7972095608711243,0.7061389684677124,atalanta - napoli,zambo anguissa,,,,,,,,,napoli,Atalanta,0.5922269003706924,0.442716647575242,Serie A,a,C,top,top
Franck Zambo,0,0,0.0,90,MC,napoli,inter,0,3,2023-12-03,22442,2023,627693,0.283616304397583,0,2,0,0.0,0.5001951456069946,0.5001951456069946,napoli - inter,zambo anguissa,,,,,,,,,napoli,Inter,0.3527412933046542,0.442716647575242,Serie A,h,C,top,top
Franck Zambo,0,1,0.0487078465521335,90,MC,juventus,napoli,1,0,2023-12-08,22451,2023,628309,0.0918769538402557,0,2,0,0.0487078465521335,0.1504277884960174,0.1226863712072372,juventus - napoli,zambo anguissa,,,,,,,,,napoli,Juventus,0.5345064299116745,0.4491689204464137,Serie A,a,C,top,top
Franck Zambo,0,1,0.0534860044717788,90,MC,napoli,cagliari,2,1,2023-12-16,22460,2023,630513,0.0,0,0,0,0.0534860044717788,0.5194530487060547,0.4659670293331146,napoli - cagliari,zambo anguissa,,,,,,,,,napoli,Cagliari,0.5363026863759095,0.3507250802267064,Serie A,h,C,weak,top
Franck Zambo,0,1,0.1855069696903228,90,MC,roma,napoli,2,0,2023-12-23,22474,2023,632869,0.1078662276268005,0,2,0,0.1855069696903228,0.1816161274909973,0.1033787503838539,roma - napoli,zambo anguissa,,,,,,,,,napoli,Roma,0.6235526978170336,0.3507250802267064,Serie A,a,C,mid,top
Franck Zambo,0,4,0.4215389490127563,90,MC,napoli,monza,0,0,2023-12-29,22484,2023,633212,0.0216993167996406,0,1,0,0.4215389490127563,0.9143518805503844,0.4928129017353058,napoli - monza,zambo anguissa,,,,,,,,,napoli,Monza,0.6508512196238159,0.3507250802267064,Serie A,h,C,weak,top
Franck Zambo,0,1,0.0145280854776501,90,MC,napoli,verona,2,1,2024-02-04,22525,2023,639166,0.0190799236297607,0,1,0,0.0145280854776501,0.153832346200943,0.1393042504787445,napoli - verona,zambo anguissa,,,,,,,,,napoli,Verona,0.4580110750080087,0.4020175191576262,Serie A,h,C,weak,top
Franck Zambo,0,1,0.0161371007561683,90,MC,milan,napoli,1,0,2024-02-11,22539,2023,641071,0.0220061130821704,0,1,0,0.0161371007561683,0.1871557533740997,0.1710186451673507,milan - napoli,zambo anguissa,,,,,,,,,napoli,AC Milan,0.4589034826781383,0.4020175191576262,Serie A,a,C,top,top
Franck Zambo,0,2,0.1415696144104004,90,MC,napoli,genoa,1,1,2024-02-17,22546,2023,641550,0.0614203140139579,0,2,0,0.1415696144104004,0.281627357006073,0.2617619633674621,napoli - genoa,zambo anguissa,,,,,,,,,napoli,Genoa,0.5947897121413208,0.3539742892548473,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,cagliari,napoli,1,1,2024-02-25,22556,2023,643756,0.0,0,0,0,0.0,0.0580705292522907,0.0580705292522907,cagliari - napoli,zambo anguissa,,,,,,,,,napoli,Cagliari,0.3073772367397372,0.3539742892548473,Serie A,a,C,weak,top
Franck Zambo,0,3,0.1496614962816238,90,MC,sassuolo,napoli,1,6,2024-02-28,22514,2023,644345,0.4184035062789917,1,1,0,0.1496614962816238,1.022183895111084,0.9027360677719116,sassuolo - napoli,zambo anguissa,,,,,,,,,napoli,Sassuolo,0.5917806965356277,0.2913345721269577,Serie A,a,C,mid,top
Franck Zambo,0,2,0.2582872211933136,90,MC,napoli,juventus,2,1,2024-03-03,22573,2023,645919,0.1019404754042625,0,2,0,0.2582872211933136,0.2436926662921905,0.1316456198692321,napoli - juventus,zambo anguissa,,,,,,,,,napoli,Juventus,0.6115509587661891,0.2468842449219896,Serie A,h,C,top,top
Franck Zambo,0,0,0.0,90,MC,napoli,torino,1,1,2024-03-08,22584,2023,646191,0.2018276453018188,0,3,0,0.0,0.6141088604927063,0.5774542093276978,napoli - torino,zambo anguissa,,,,,,,,,napoli,Torino,0.2988078348816987,0.190738066541321,Serie A,h,C,weak,top
Franck Zambo,0,1,0.0583801791071891,90,MC,inter,napoli,1,1,2024-03-17,22587,2023,649137,0.114560529589653,0,1,0,0.0583801791071891,0.518195629119873,0.3452549278736114,inter - napoli,zambo anguissa,,,,,,,,,napoli,Inter,0.5097249553796165,0.190738066541321,Serie A,a,C,top,top
Franck Zambo,0,0,0.0,77,MC,napoli,atalanta,0,3,2024-03-30,22598,2023,649373,0.3175858855247497,0,1,0,0.0,0.3351597189903259,0.0175738409161567,napoli - atalanta,zambo anguissa,,,,,,,,,napoli,Atalanta,0.2938080637041783,0.190738066541321,Serie A,h,C,top,top
Franck Zambo,0,0,0.0,90,MC,monza,napoli,2,4,2024-04-07,22610,2023,652283,0.5395868420600891,1,3,0,0.0,0.7210743427276611,0.2312405556440353,monza - napoli,zambo anguissa,,,,,,,,,napoli,Monza,0.2915083977849984,0.3990115264269095,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,88,MC,napoli,frosinone,2,2,2024-04-14,22618,2023,653690,0.3333162367343902,0,1,0,0.0,0.9228238463401794,0.9228238463401794,napoli - frosinone,zambo anguissa,,,,,,,,,napoli,Frosinone,0.2893803487254588,0.3990115264269095,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,empoli,napoli,1,0,2024-04-20,22626,2023,654944,0.4748160541057586,0,1,0,0.0,0.0961064547300338,0.0961064547300338,empoli - napoli,zambo anguissa,,,,,,,,,napoli,Empoli,0.2874811221454395,0.3849006243015479,Serie A,a,C,weak,top
Franck Zambo,0,2,0.6311133503913879,90,MC,napoli,roma,2,2,2024-04-28,22636,2023,657921,0.2256678640842437,0,2,0,0.6311133503913879,1.5377795696258545,0.8128352761268616,napoli - roma,zambo anguissa,,,,,,,,,napoli,Roma,0.6348222049334127,0.3849006243015479,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,90,MC,udinese,napoli,1,1,2024-05-06,22654,2023,660027,0.0,0,0,0,0.0,0.6182194352149963,0.6182194352149963,udinese - napoli,zambo anguissa,,,,,,,,,napoli,Udinese,0.2843119308040822,0.3849006243015479,Serie A,a,C,weak,top
Franck Zambo,0,4,0.1309779584407806,82,MC,napoli,bologna,0,2,2024-05-11,22662,2023,660752,0.0,0,0,0,0.1309779584407806,0.1224907785654068,0.1099644005298614,napoli - bologna,zambo anguissa,,,,,,,,,napoli,Bologna,0.5620909798178573,0.411676384979816,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,90,MC,fiorentina,napoli,2,2,2024-05-17,22666,2023,662419,0.1205332055687904,0,2,0,0.0,0.3112060129642486,0.1906728148460388,fiorentina - napoli,zambo anguissa,,,,,,,,,napoli,Fiorentina,0.2815889432977896,0.411676384979816,Serie A,a,C,mid,top
Franck Zambo,0,1,0.0609710551798343,90,MC,napoli,lecce,0,0,2024-05-26,22684,2023,664778,0.0,0,0,0,0.0609710551798343,0.3948057293891907,0.3338346779346466,napoli - lecce,zambo anguissa,,,,,,,,,napoli,Lecce,0.4972998947416594,0.4453008615181484,Serie A,h,C,weak,top
Franck Zambo,0,4,0.1629393398761749,90,MC,verona,napoli,3,0,2024-08-18,27366,2024,667090,0.0574969202280044,0,1,0,0.1629393398761749,0.2750466763973236,0.1121073439717292,verona - napoli,zambo anguissa,,,,,,,,,napoli,Verona,0.5711065855109606,0.4501030376219126,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,MC,napoli,bologna,3,0,2024-08-25,27378,2024,669171,0.0,0,0,0,0.0,0.327548086643219,0.327548086643219,napoli - bologna,zambo anguissa,,,,,,,,,napoli,Bologna,0.2778133723857031,0.4549709440013245,Serie A,h,C,mid,top
Franck Zambo,1,2,0.291768729686737,90,MC,napoli,parma,2,1,2024-08-31,27386,2024,672248,0.0,0,0,1,0.291768729686737,0.7710513472557068,0.7257866859436035,napoli - parma,zambo anguissa,,,,,,,,,napoli,Parma Calcio 1913,0.5904535261544094,0.4549709440013245,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,cagliari,napoli,0,4,2024-09-15,27395,2024,674728,0.1606691926717758,0,1,0,0.0,0.4467807114124298,0.4467807114124298,cagliari - napoli,zambo anguissa,,,,,,,,,napoli,Cagliari,0.5173218616996933,0.4549709440013245,Serie A,a,C,weak,top
Franck Zambo,0,0,0.0,90,DMC,juventus,napoli,0,0,2024-09-21,27407,2024,675916,0.0,0,0,0,0.0,0.0935697853565216,0.0935697853565216,juventus - napoli,zambo anguissa,,,,,,,,,napoli,Juventus,0.5050455356734246,0.4549709440013245,Serie A,a,C,top,top
Franck Zambo,0,1,0.0121919279918074,90,MC,napoli,monza,2,0,2024-09-29,27418,2024,678805,0.0,0,0,0,0.0121919279918074,0.147935152053833,0.1357432305812835,napoli - monza,zambo anguissa,,,,,,,,,napoli,Monza,0.6264816255548945,0.4549709440013245,Serie A,h,C,weak,top
Franck Zambo,0,1,0.0112910931929945,90,DMC,napoli,como,3,1,2024-10-04,27430,2024,678990,0.0791971534490585,0,1,0,0.0112910931929945,0.5839835405349731,0.4934952557086944,napoli - como,zambo anguissa,,,,,,,,,napoli,Como,0.613221362866688,0.4471514445955762,Serie A,h,C,mid,top
Franck Zambo,0,1,0.0117142228409647,90,MC,empoli,napoli,0,1,2024-10-20,27435,2024,681800,0.0,0,0,0,0.0117142228409647,0.2570083737373352,0.2452941536903381,empoli - napoli,zambo anguissa,,,,,,,,,napoli,Empoli,0.6024095007093497,0.4471514445955762,Serie A,a,C,weak,top
Franck Zambo,0,1,0.0146691799163818,90,MC,napoli,lecce,1,0,2024-10-26,27448,2024,682751,0.0481573119759559,0,2,0,0.0146691799163818,0.3890465199947357,0.3744767606258392,napoli - lecce,zambo anguissa,,,,,,,,,napoli,Lecce,0.5985652830534072,0.4471514445955762,Serie A,h,C,weak,top
Franck Zambo,0,1,0.052036564797163,90,MC,milan,napoli,0,2,2024-10-29,27459,2024,684272,0.3575806617736816,1,1,0,0.052036564797163,0.5449008941650391,0.1352836787700653,milan - napoli,zambo anguissa,,,,,,,,,napoli,AC Milan,0.6519495675255137,0.4471514445955762,Serie A,a,C,top,top
Franck Zambo,0,1,0.0203119777143001,90,MC,napoli,atalanta,0,3,2024-11-03,27464,2024,685453,0.0,0,0,0,0.0203119777143001,0.1159673407673835,0.0956553593277931,napoli - atalanta,zambo anguissa,,,,,,,,,napoli,Atalanta,0.5901789391789849,0.4540922287153106,Serie A,h,C,top,top
Franck Zambo,0,0,0.0,90,MC,inter,napoli,1,1,2024-11-10,27473,2024,687820,0.1096676886081695,0,2,0,0.0,0.2238413244485855,0.1141736283898353,inter - napoli,zambo anguissa,,,,,,,,,napoli,Inter,0.4244771406342959,0.5342096767707984,Serie A,a,C,top,top
Franck Zambo,0,1,0.0500790402293205,86,MC,napoli,roma,1,0,2024-11-24,27487,2024,689309,0.0750369355082511,0,3,0,0.0500790402293205,0.6531980633735657,0.5897343754768372,napoli - roma,zambo anguissa,,,,,,,,,napoli,Roma,0.6164363187039494,0.5478640982268036,Serie A,h,C,mid,top
Franck Zambo,0,0,0.0,87,MC,torino,napoli,0,1,2024-12-01,27500,2024,690727,0.0683657303452491,0,1,0,0.0,0.4063836634159088,0.3380179107189178,torino - napoli,zambo anguissa,,,,,,,,,napoli,Torino,0.4042377923207176,0.7388585849936534,Serie A,a,C,weak,top
Franck Zambo,0,4,0.4559985995292663,90,MC,napoli,lazio,0,1,2024-12-08,27509,2024,693173,0.0,0,0,0,0.4559985995292663,0.2669177055358886,0.1781526505947113,napoli - lazio,zambo anguissa,,,,,,,,,napoli,Lazio,0.7284792458011076,0.8428048188715273,Serie A,h,C,mid,top
Franck Zambo,1,2,0.4372798204421997,90,MC,udinese,napoli,1,3,2024-12-14,27521,2024,693866,0.0310922171920537,0,1,1,0.4372798204421997,0.8324161767959595,0.465067446231842,udinese - napoli,zambo anguissa,,,,,,,,,napoli,Udinese,0.7191089652647477,0.8428048188715273,Serie A,a,C,weak,top
Franck Zambo,1,1,0.0682199299335479,90,MC,genoa,napoli,1,2,2024-12-21,27524,2024,695406,0.2075607478618621,0,4,1,0.0682199299335479,0.3534143269062042,0.197628378868103,genoa - napoli,zambo anguissa,,,,,,,,,napoli,Genoa,0.731705642762345,0.8428048188715273,Serie A,a,C,weak,top
Franck Zambo,0,2,0.4130646884441376,70,MC,napoli,venezia,1,0,2024-12-29,27539,2024,696615,0.0,0,0,0,0.4130646884441376,0.4362175166606903,0.0783843174576759,napoli - venezia,zambo anguissa,,,,,,,,,napoli,Venezia,0.944510548716306,0.8428048188715273,Serie A,h,C,weak,top
Franck Zambo,0,1,0.120457500219345,90,MC,fiorentina,napoli,0,3,2025-01-04,27544,2024,697357,0.0,0,0,0,0.120457500219345,0.5089818239212036,0.3885243237018585,fiorentina - napoli,zambo anguissa,,,,,,,,,napoli,Fiorentina,0.8836780925358108,0.9315090294157452,Serie A,a,C,mid,top
Franck Zambo,1,3,0.1650421321392059,90,MC,napoli,verona,2,0,2025-01-12,27553,2024,698813,0.0513467006385326,0,1,1,0.1650421321392059,0.3464258909225464,0.1462882161140442,napoli - verona,zambo anguissa,,,,,,,,,napoli,Verona,0.8970985309596815,0.9315090294157452,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,atalanta,napoli,2,3,2025-01-18,27562,2024,700313,0.8737246990203857,2,2,0,0.0,0.8737246990203857,0.4451244473457336,atalanta - napoli,zambo anguissa,,,,,,,,,napoli,Atalanta,0.6154638231659878,0.9315090294157452,Serie A,a,C,top,top
Franck Zambo,1,5,0.6416226029396057,90,MC,napoli,juventus,2,1,2025-01-25,27577,2024,701623,0.0807714909315109,0,1,1,0.6416226029396057,0.4784432351589203,0.1015712767839431,napoli - juventus,zambo anguissa,,,,,,,,,napoli,Juventus,0.959841654844172,0.688222227469032,Serie A,h,C,top,top
Franck Zambo,0,0,0.0,90,MC,roma,napoli,1,1,2025-02-02,27591,2024,704335,0.1136999726295471,0,1,0,0.0,0.1136999726295471,0.0,roma - napoli,zambo anguissa,,,,,,,,,napoli,Roma,0.6095258798224338,0.6887636356831208,Serie A,a,C,mid,top
Franck Zambo,0,1,0.0670390352606773,72,MC,napoli,udinese,1,1,2025-02-09,27598,2024,705658,0.0265270322561264,0,1,0,0.0670390352606773,0.406823456287384,0.3802964091300964,napoli - udinese,zambo anguissa,,,,,,,,,napoli,Udinese,0.8271589400942749,0.5343430765621677,Serie A,h,C,weak,top
Franck Zambo,0,0,0.0,90,MC,lazio,napoli,2,2,2025-02-15,27609,2024,706385,0.0,0,0,0,0.0,0.0757282525300979,0.0757282525300979,lazio - napoli,zambo anguissa,,,,,,,,,napoli,Lazio,0.5949842112489131,0.6560278304563721,Serie A,a,C,mid,top
Franck Zambo,0,1,0.0981139615178108,27,Sub,como,napoli,2,1,2025-02-23,27620,2024,708287,0.0,0,0,0,0.0981139615178108,0.4495298564434051,0.3514159023761749,como - napoli,zambo anguissa,,,,,,,,,napoli,Como,0.8410599057251384,0.4108555003975861,Serie A,a,C,mid,top
Franck Zambo,0,0,0.0,10,Sub,venezia,napoli,0,0,2025-03-16,27651,2024,713496,0.0,0,0,0,0.0,0.0,0.0,venezia - napoli,zambo anguissa,,,,,,,,,napoli,Venezia,0.5759118575808888,0.3208017439140765,Serie A,a,C,weak,top
Franck Zambo,0,2,0.0911495313048362,67,MC,napoli,milan,2,1,2025-03-30,27654,2024,715725,0.0,0,0,0,0.0911495313048362,0.2343352138996124,0.2200840413570404,napoli - milan,zambo anguissa,,,,,,,,,napoli,AC Milan,0.8151343187954785,0.2880571931109809,Serie A,h,C,top,top
Franck Zambo,1,1,0.7640615105628967,90,MC,bologna,napoli,1,1,2025-04-07,27665,2024,718056,0.0,0,0,1,0.7640615105628967,0.9026989340782166,0.1386374086141586,bologna - napoli,zambo anguissa,,,,,,,,,napoli,Bologna,0.9113656125577776,0.2880571931109809,Serie A,a,C,mid,top
Franck Zambo,0,0,0.0,43,Sub,monza,napoli,0,1,2025-04-19,27687,2024,720579,0.0388358086347579,0,1,0,0.0,0.4766805768013,0.4378447830677032,monza - napoli,zambo anguissa,,,,,,,,,napoli,Monza,0.562479978033042,0.2466608849784695,Serie A,a,C,weak,top
Franck Zambo,0,2,0.1278839260339737,60,MC,napoli,torino,2,0,2025-04-27,27699,2024,723394,0.143759086728096,1,1,0,0.1278839260339737,0.2610901594161987,0.1173310801386833,napoli - torino,zambo anguissa,,,,,,,,,napoli,Torino,0.8286806095830854,0.2954416248931045,Serie A,h,C,weak,top
Franck Zambo,0,1,0.1101137921214103,90,MC,lecce,napoli,0,1,2025-05-03,27707,2024,724220,0.0,0,0,0,0.1101137921214103,0.1101137921214103,0.1101137921214103,lecce - napoli,zambo anguissa,,,,,,,,,napoli,Lecce,0.8061187131023753,0.2954416248931045,Serie A,a,C,weak,top
Franck Zambo,0,2,0.5718370079994202,90,MC,napoli,genoa,2,2,2025-05-11,27718,2024,726976,0.1043123230338096,0,1,0,0.5718370079994202,1.1887189149856567,0.5328561663627625,napoli - genoa,zambo anguissa,,,,,,,,,napoli,Genoa,0.8731408173538968,0.2954416248931045,Serie A,h,C,weak,top
