player,match_id,sum_xG,goals,season,date,minutes_played,games,time,goals_total,xG,assists,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,shots_per90,xG_per90,goals_per90,is_goals,xG_last5,shots_last5,goals_last5,xG_cummean,minutes_played_last5,finishing_efficiency,finishing_efficiency_hist,shots_hist,finishing_eff_weighted,finishing_form
estupinan,17181,0.0,0.0,2021,2021-09-19,78,,,,,,,,,,,,,,,,,,,0,0.01749029979109762,,0.0,0.029301330898747282,52.4,0.0,0.0036144178179763056,0.0,0.0,0.22771533004500166
estupinan,17188,0.0797744989395141,0.0,2021,2021-09-22,41,,,,,,,,,,,,,,,,,,,0,0.01749029979109762,,0.0,0.028863997601751054,58.0,0.0,0.0032697656787698294,0.0,0.0,0.46341894786487703
estupinan,17209,0.021314300596714,0.0,2021,2021-10-03,90,,,,,,,,,,,,,,,,,,,0,0.02271149978041646,,0.0,0.029612681444953458,74.2,0.0,0.0029580141675251454,0.0,0.0,0.3798317841491933
estupinan,17226,0.0,0.0,2021,2021-10-23,90,,,,,,,,,,,,,,,,,,,0,0.02697435989975926,,0.0,0.02949241505584854,85.0,0.0,0.002676015970714993,0.0,0.0,0.22771533004500166
estupinan,17238,0.0,0.0,2021,2021-10-26,13,,,,,,,,,,,,,,,,,,,0,0.02021775990724562,,0.0,0.029071094840764988,44.0,0.0,0.0024209260499189252,0.0,0.0,0.22771533004500166
estupinan,17247,0.0,0.0,2021,2021-10-30,74,,,,,,,,,,,,,,,,,,,0,0.02021775990724562,,0.0,0.02866164280075421,73.0,0.0,0.002190172393100363,0.0,0.0,0.22771533004500166
estupinan,17265,0.0,0.0,2021,2021-11-07,90,,,,,,,,,,,,,,,,,,,0,0.02021775990724562,,0.0,0.028263564428521515,73.0,0.0,0.001981429635421322,0.0,0.0,0.22771533004500166
estupinan,17285,0.0520787984132766,0.0,2021,2021-11-27,21,,,,,,,,,,,,,,,,,,,0,0.0042628601193428,,0.0,0.027876392313062315,44.4,0.0,0.0017925952609769392,0.0,0.0,0.42831174956275675
estupinan,17292,0.0674503967165947,0.0,2021,2021-12-04,15,,,,,,,,,,,,,,,,,,,0,0.010415759682655321,,0.0,0.0282034518549571,43.6,0.0,0.001621768127126172,0.0,0.0,0.4489457032247922
estupinan,17312,0.0241062007844448,0.0,2021,2021-12-18,62,,,,,,,,,,,,,,,,,,,0,0.02390583902597426,,0.0,0.028726744453112265,84.4,0.0,0.0014672290799881593,0.0,0.0,0.38556998840568313
estupinan,17175,0.0146128004416823,0.0,2021,2021-12-21,74,,,,,,,,,,,,,,,,,,,0,0.02872707918286322,,0.0,0.02866594782589296,76.8,0.0,0.0013274234535849505,0.0,0.0,0.3626269970719437
estupinan,17318,0.0,0.0,2021,2022-01-03,90,,,,,,,,,,,,,,,,,,,0,0.03164963927119968,,0.0,0.028483439418305806,85.2,0.0,0.0012009452664023213,0.0,0.0,0.22771533004500166
estupinan,17335,0.1225830018520355,0.0,2021,2022-01-09,88,,,,,,,,,,,,,,,,,,,0,0.03164963927119968,,0.0,0.028118267118071118,56.4,0.0,0.001086522948123852,0.0,0.0,0.49943010985123903
estupinan,17345,0.0125618996098637,0.0,2021,2022-01-16,77,,,,,,,,,,,,,,,,,,,0,0.045750479958951464,,0.0,0.029314023253944086,82.6,0.0,0.000983006446240641,0.0,0.0,0.35730147188869454
estupinan,17375,0.0,0.0,2021,2022-02-12,11,,,,,,,,,,,,,,,,,,,0,0.034772780537605255,,0.0,0.02910462170839308,43.2,0.0,0.0008893555773858261,0.0,0.0,0.22771533004500166
estupinan,17380,0.0,0.0,2021,2022-02-19,68,,,,,,,,,,,,,,,,,,,0,0.029951540380716297,,0.0,0.02874530539100551,85.6,0.0,0.0008046295017951421,0.0,0.0,0.22771533004500166
estupinan,17395,0.0263275001198053,0.0,2021,2022-02-27,90,,,,,,,,,,,,,,,,,,,0,0.02702898029237984,,0.0,0.028394752886237152,85.8,0.0,0.0007279772114318695,0.0,0.0,0.38944131114036984
estupinan,17402,0.0,0.0,2021,2022-03-05,90,,,,,,,,,,,,,,,,,,,0,0.0322944803163409,,0.0,0.028369846226400625,74.8,0.0,0.0006586289331941924,0.0,0.0,0.22771533004500166
estupinan,17415,0.0,0.0,2021,2022-03-12,2,,,,,,,,,,,,,,,,,,,0,0.007777879945933803,,0.0,0.028032109961800618,52.0,0.0,0.0005958883583835578,0.0,0.0,0.22771533004500166
estupinan,17433,0.0,0.0,2021,2022-04-02,11,,,,,,,,,,,,,,,,,,,0,0.005265500023961063,,0.0,0.027702320432838257,43.6,0.0,0.0005391256183758377,0.0,0.0,0.22771533004500166
estupinan,17465,0.0,0.0,2021,2022-04-19,90,,,,,,,,,,,,,,,,,,,0,0.005265500023961063,,0.0,0.027380200427805253,67.6,0.0,0.0004877709343103102,0.0,0.0,0.22771533004500166
estupinan,17466,0.0,0.0,2021,2022-04-30,31,,,,,,,,,,,,,,,,,,,0,0.005265500023961063,,0.0,0.027065485480359214,57.8,0.0,0.0004413088756895812,0.0,0.0,0.22771533004500166
estupinan,17485,0.3499650061130523,0.0,2021,2022-05-08,73,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.026757923145355134,63.8,0.0,0.00039927316915054113,0.0,0.0,0.5491775895611846
estupinan,17505,0.0286922995001077,0.0,2021,2022-05-15,77,,,,,,,,,,,,,,,,,,,0,0.06999300122261046,,0.0,0.030389463403419147,42.0,0.0,0.00036124200439677484,0.0,0.0,0.3933912394128166
estupinan,17507,0.0,0.0,2021,2022-05-22,21,,,,,,,,,,,,,,,,,,,0,0.075731461122632,,0.0,0.030370606026715687,73.8,0.0,0.00032683378944267004,0.0,0.0,0.22771533004500166
estupinan,18229,0.0,0.0,2022,2022-08-21,25,,,,,,,,,,,,,,,,,,,0,0.075731461122632,,0.0,0.030036863103345187,77.0,0.0,0.00029570331196763643,0.0,0.0,0.22771533004500166
estupinan,18234,0.0129741998389363,0.0,2022,2022-08-27,82,,,,,,,,,,,,,,,,,,,0,0.075731461122632,,0.0,0.02971037546091752,70.2,0.0,0.00026753826776777795,0.0,0.0,0.3581857841884961
estupinan,18242,0.0,0.0,2022,2022-08-30,63,,,,,,,,,,,,,,,,,,,0,0.07832630109041926,,0.0,0.029530416583261807,82.6,0.0,0.0002420561210687994,0.0,0.0,0.22771533004500166
estupinan,18259,0.0,0.0,2022,2022-09-04,1,,,,,,,,,,,,,,,,,,,0,0.0083332998678088,,0.0,0.029216263215354768,72.2,0.0,0.00021900126486962891,0.0,0.0,0.22771533004500166
estupinan,18288,0.0,0.0,2022,2022-10-01,79,,,,,,,,,,,,,,,,,,,0,0.00259483996778726,,0.0,0.02890872360256156,68.8,0.0,0.00019814245255852259,0.0,0.0,0.22771533004500166
estupinan,18294,0.0,0.0,2022,2022-10-08,68,,,,,,,,,,,,,,,,,,,0,0.00259483996778726,,0.0,0.02860759106503488,65.8,0.0,0.00017927047481568857,0.0,0.0,0.22771533004500166
estupinan,18303,0.0,0.0,2022,2022-10-14,48,,,,,,,,,,,,,,,,,,,0,0.00259483996778726,,0.0,0.028312667445807713,60.6,0.0,0.0001621960583186464,0.0,0.0,0.22771533004500166
estupinan,18326,0.0199097003787755,0.0,2022,2022-10-22,21,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.028023762675952534,60.6,0.0,0.0001467479650254508,0.0,0.0,0.37663843417768783
estupinan,18335,0.019174600020051,0.0,2022,2022-10-29,90,,,,,,,,,,,,,,,,,,,0,0.0039819400757551,,0.0,0.02794180245072852,56.8,0.0,0.0001327712728506244,0.0,0.0,0.3747224241947845
estupinan,18351,0.0369195006787776,0.0,2022,2022-11-05,89,,,,,,,,,,,,,,,,,,,0,0.0078168600797653,,0.0,0.027854130426421743,88.4,0.0,0.00012012582039077935,0.0,0.0,0.40597795114665824
estupinan,18353,0.0132969999685883,0.0,2022,2022-11-13,84,,,,,,,,,,,,,,,,,,,0,0.01520076021552082,,0.0,0.02794388656753418,72.6,0.0,0.00010868480002087994,0.0,0.0,0.35904061941163756
estupinan,18371,0.0,0.0,2022,2022-12-26,90,,,,,,,,,,,,,,,,,,,0,0.01786016020923848,,0.0,0.027800289640093533,57.8,0.0,9.833348518537364e-05,0.0,0.0,0.22771533004500166
estupinan,18373,0.0,0.0,2022,2022-12-31,90,,,,,,,,,,,,,,,,,,,0,0.01786016020923848,,0.0,0.02753038391543243,82.2,0.0,8.896807906670126e-05,0.0,0.0,0.22771533004500166
estupinan,18387,0.0154101997613906,0.0,2022,2023-01-03,90,,,,,,,,,,,,,,,,,,,0,0.013878220133483379,,0.0,0.02726566868547635,60.2,0.0,8.04946730411298e-05,0.0,0.0,0.36493603474364766
estupinan,18394,0.0,0.0,2022,2023-01-14,90,,,,,,,,,,,,,,,,,,,0,0.0131253400817513,,0.0,0.027152759457627917,60.0,0.0,7.282830444116737e-05,0.0,0.0,0.22771533004500166
estupinan,18407,0.0138707002624869,0.0,2022,2023-01-21,90,,,,,,,,,,,,,,,,,,,0,0.00574143994599578,,0.0,0.026896601349537086,68.8,0.0,6.589210414648575e-05,0.0,0.0,0.3606029044746203
estupinan,18414,0.0141529999673366,0.0,2022,2023-02-04,90,,,,,,,,,,,,,,,,,,,0,0.0058561800047755,,0.0,0.026774863956200167,84.8,0.0,5.961652543163546e-05,0.0,0.0,0.3613300056989015
estupinan,18424,0.05667370185256,0.0,2022,2023-02-11,90,,,,,,,,,,,,,,,,,,,0,0.008686779998242819,,0.0,0.026657994845192174,62.8,0.0,5.393864631820742e-05,0.0,0.0,0.4346493210446676
estupinan,18434,0.0902421995997428,0.0,2022,2023-02-18,64,,,,,,,,,,,,,,,,,,,0,0.02002152036875482,,0.0,0.026933368303975365,80.8,0.0,4.880153841988231e-05,0.0,0.0,0.47352958515927446
estupinan,18455,0.0307800006121397,0.0,2022,2023-03-04,79,,,,,,,,,,,,,,,,,,,0,0.03498792033642526,,0.0,0.027508903133936884,57.8,0.0,4.415369593859728e-05,0.0,0.0,0.3965845893843222
estupinan,18466,0.0184480994939804,0.0,2022,2023-03-11,90,,,,,,,,,,,,,,,,,,,0,0.0411439204588532,,0.0,0.02753837248058736,60.4,0.0,3.9948519075691045e-05,0.0,0.0,0.37296362528740146
estupinan,18276,0.066382497549057,0.0,2022,2023-03-15,90,,,,,,,,,,,,,,,,,,,0,0.0420594003051519,,0.0,0.027457209328921227,56.2,0.0,3.6143846669541446e-05,0.0,0.0,0.44766836323618997
estupinan,18484,0.0836173966526985,0.0,2022,2023-04-01,86,,,,,,,,,,,,,,,,,,,0,0.052505299821495974,,0.0,0.02780168090609057,60.6,0.0,3.270153336645912e-05,0.0,0.0,0.46725096783068365
estupinan,18266,0.0191744994372129,0.0,2022,2023-04-04,90,,,,,,,,,,,,,,,,,,,0,0.05789403878152368,,0.0,0.02829129244772748,82.8,0.0,2.9587067079482648e-05,0.0,0.0,0.37471259850256455
estupinan,18500,0.0,0.0,2022,2023-04-08,90,,,,,,,,,,,,,,,,,,,0,0.0436804987490177,,0.0,0.028212015986766485,81.0,0.0,2.6769222894782656e-05,0.0,0.0,0.22771533004500166
estupinan,18503,0.4512479901313782,0.0,2022,2023-04-15,90,,,,,,,,,,,,,,,,,,,0,0.037524498626589756,,0.0,0.027968808952397808,84.0,0.0,2.4219749951732086e-05,0.0,0.0,0.5621278519071669
estupinan,18524,0.0783754512667656,0.0,2022,2023-04-26,77,,,,,,,,,,,,,,,,,,,0,0.1240844767540693,,0.0,0.03158657973170533,68.6,0.0,2.1913088154049153e-05,0.0,0.0,0.4617584058796942
estupinan,18535,0.5472201704978943,0.0,2022,2023-04-29,90,,,,,,,,,,,,,,,,,,,0,0.126483067497611,,0.0,0.031983095592171946,74.2,0.0,1.9826111869121113e-05,0.0,0.0,0.5721697093560242
estupinan,18475,0.0176767222583293,0.0,2022,2023-05-04,90,,,,,,,,,,,,,,,,,,,0,0.2192036222666502,,0.0,0.03631281891070743,78.4,0.0,1.7937898043702083e-05,0.0,0.0,0.3710279639200582
estupinan,18543,0.0510574094951152,0.0,2022,2023-05-08,90,,,,,,,,,,,,,,,,,,,0,0.21890406683087343,,0.0,0.036157518105270944,59.0,0.0,1.622951640938487e-05,0.0,0.0,0.4268870241908542
estupinan,18552,0.4531305134296417,1.0,2022,2023-05-14,90,,,,,,,,,,,,,,,,,,,1,0.2291155487298965,,0.0,0.036280657703534114,58.2,2.2068209978211715,1.4683839673051074e-05,0.0,0.0,0.5623833199048873
estupinan,18449,0.0,0.0,2022,2023-05-18,90,,,,,,,,,,,,,,,,,,,0,0.2294920533895492,,0.2,0.039697459799649754,72.4,0.0,0.21018776029859623,0.0,0.0,0.22771533004500166
estupinan,18563,0.1366727203130722,0.0,2022,2023-05-21,90,,,,,,,,,,,,,,,,,,,0,0.21381696313619608,,0.2,0.039374716224042844,69.0,0.0,0.19016978817926788,0.0,0.0,0.5077131683927133
estupinan,18515,0.0785242542624473,0.0,2022,2023-05-24,90,,,,,,,,,,,,,,,,,,,0,0.13170747309923167,,0.2,0.04015937754734147,71.6,0.0,0.1720583059554758,0.0,0.0,0.46194509403187456
estupinan,18573,0.0,0.0,2022,2023-05-28,41,,,,,,,,,,,,,,,,,,,0,0.14387697950005526,,0.2,0.040466296561062313,72.4,0.0,0.15567174019309502,0.0,0.0,0.22771533004500166
estupinan,22278,0.1335838288068771,0.0,2023,2023-08-12,90,,,,,,,,,,,,,,,,,,,0,0.13366549760103225,,0.2,0.04014513547724436,42.8,0.0,0.14084581070440846,0.0,0.0,0.5061705347141706
estupinan,22286,0.4824194610118866,1.0,2023,2023-08-19,90,,,,,,,,,,,,,,,,,,,1,0.0697561606764793,,0.0,0.04088087321999737,72.2,2.0728418987980524,0.12743188347458928,0.0,0.0,0.5655275414152927
estupinan,22301,0.0,0.0,2023,2023-08-26,90,,,,,,,,,,,,,,,,,,,0,0.16624005287885663,,0.2,0.04433039343712151,71.0,0.0,0.3127095338653484,0.0,0.0,0.22771533004500166
estupinan,21931,0.0113869039341807,0.0,2023,2023-09-02,90,,,,,,,,,,,,,,,,,,,0,0.13890550881624217,,0.2,0.043986746976368625,85.6,0.0,0.28292759989712096,0.0,0.0,0.35520859944583094
estupinan,21951,0.0220478326082229,0.0,2023,2023-09-24,90,,,,,,,,,,,,,,,,,,,0,0.12547803875058886,,0.2,0.043735978952967186,76.6,0.0,0.255982053944056,0.0,0.0,0.38158075736435637
estupinan,21955,0.3087050914764404,0.0,2023,2023-09-30,51,,,,,,,,,,,,,,,,,,,0,0.12988760527223342,,0.2,0.04357042058392333,68.0,0.0,0.23160276139218072,0.0,0.0,0.5438815414545954
estupinan,22078,0.0190984066575765,1.0,2023,2023-12-28,39,,,,,,,,,,,,,,,,,,,1,0.1649118578061461,,0.2,0.045579016575533315,61.8,52.33298714644526,0.20954531517299166,0.0,0.0,0.3745553874270442
estupinan,22093,0.0,0.0,2023,2024-01-02,90,,,,,,,,,,,,,,,,,,,0,0.07224764693528407,,0.2,0.04537991424532311,59.8,0.0,3.97126713815948,0.0,0.0,0.22771533004500166
estupinan,22095,0.0,0.0,2023,2024-01-22,74,,,,,,,,,,,,,,,,,,,0,0.07224764693528407,,0.2,0.04504125816886548,84.0,0.0,3.97126713815948,0.0,0.0,0.22771533004500166
estupinan,22107,0.0,0.0,2023,2024-01-30,51,,,,,,,,,,,,,,,,,,,0,0.06997026614844794,,0.2,0.04470761921946647,55.6,0.0,3.97126713815948,0.0,0.0,0.22771533004500166
estupinan,22118,0.0,0.0,2023,2024-02-03,4,,,,,,,,,,,,,,,,,,,0,0.06556069962680336,,0.2,0.044378886725205687,22.2,0.0,3.831803295491213,0.0,0.0,0.22771533004500166
estupinan,22132,0.0,0.0,2023,2024-02-10,90,,,,,,,,,,,,,,,,,,,0,0.0038196813315152776,,0.2,0.04405495324545966,62.2,0.0,3.4668692433395094,0.0,0.0,0.22771533004500166
estupinan,22143,0.0,0.0,2023,2024-02-18,1,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.043735714453825895,37.6,0.0,3.136690888664834,0.0,0.0,0.22771533004500166
estupinan,22148,0.0,0.0,2023,2024-02-24,28,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.04342106902610053,63.4,0.0,2.837958151714238,0.0,0.0,0.22771533004500166
estupinan,22158,0.0319763123989105,0.0,2023,2024-03-02,90,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.04311091853305696,68.2,0.0,2.5676762008430534,0.0,0.0,0.39816652583174483
estupinan,22168,0.0,0.0,2023,2024-03-10,79,,,,,,,,,,,,,,,,,,,0,0.006395262479782078,,0.0,0.04303194969522613,71.8,0.0,2.3231354284469767,0.0,0.0,0.22771533004500166
estupinan,22189,0.0,0.0,2023,2024-03-31,90,,,,,,,,,,,,,,,,,,,0,0.006395262479782078,,0.0,0.04272890779596397,70.4,0.0,2.101884286408752,0.0,0.0,0.22771533004500166
estupinan,22206,0.0248741116374731,0.0,2023,2024-04-06,90,,,,,,,,,,,,,,,,,,,0,0.006395262479782078,,0.0,0.04243010424494325,50.0,0.0,1.9017047087102925,0.0,0.0,0.3868473283942854
estupinan,22218,0.0,0.0,2023,2024-04-13,12,,,,,,,,,,,,,,,,,,,0,0.011370084807276698,,0.0,0.042308187629613594,67.4,0.0,1.7205898748017225,0.0,0.0,0.22771533004500166
estupinan,26622,0.0340739674866199,0.0,2024,2024-08-31,14,,,,,,,,,,,,,,,,,,,0,0.011370084807276698,,0.0,0.04201640702527143,69.6,0.0,1.556724090788433,0.0,0.0,0.4015956924165307
estupinan,26650,0.0297092925757169,0.0,2024,2024-09-22,86,,,,,,,,,,,,,,,,,,,0,0.011789615824818578,,0.0,0.04196200675445875,64.0,0.0,1.4084645867312857,0.0,0.0,0.3949338730913593
estupinan,26657,0.0,0.0,2024,2024-09-28,90,,,,,,,,,,,,,,,,,,,0,0.01773147433996196,,0.0,0.04187865495732445,86.2,0.0,1.274325047566516,0.0,0.0,0.22771533004500166
estupinan,26671,0.0,0.0,2024,2024-10-06,42,,,,,,,,,,,,,,,,,,,0,0.01773147433996196,,0.0,0.04159569107247767,62.6,0.0,1.1529607125333916,0.0,0.0,0.22771533004500166
estupinan,26676,0.0,0.0,2024,2024-10-19,17,,,,,,,,,,,,,,,,,,,0,0.01275665201246734,,0.0,0.04131652536058184,50.4,0.0,1.043154893723596,0.0,0.0,0.22771533004500166
estupinan,26686,0.0340095087885856,0.0,2024,2024-10-26,90,,,,,,,,,,,,,,,,,,,0,0.01275665201246734,,0.0,0.04104108185817796,78.2,0.0,0.9438067785943287,0.0,0.0,0.4014974354943306
estupinan,26696,0.0,0.0,2024,2024-11-02,90,,,,,,,,,,,,,,,,,,,0,0.012743760272860477,,0.0,0.04099451514910781,58.6,0.0,0.8539203941599562,0.0,0.0,0.22771533004500166
estupinan,26703,0.3406646847724914,0.0,2024,2024-11-09,90,,,,,,,,,,,,,,,,,,,0,0.0068019017577170965,,0.0,0.040724814391547896,76.4,0.0,0.7725946222237784,0.0,0.0,0.5479297266492424
estupinan,26712,0.0,0.0,2024,2024-11-23,90,,,,,,,,,,,,,,,,,,,0,0.07493483871221537,,0.0,0.04268520570122727,43.0,0.0,0.6990141655489008,0.0,0.0,0.22771533004500166
estupinan,26723,0.0183061007410287,0.0,2024,2024-11-29,90,,,,,,,,,,,,,,,,,,,0,0.07493483871221537,,0.0,0.04240802904082969,79.0,0.0,0.6324413744009898,0.0,0.0,0.3726393774441409
estupinan,26736,0.0818566679954528,0.0,2024,2024-12-05,90,,,,,,,,,,,,,,,,,,,0,0.07859605886042112,,0.0,0.04225253272921806,52.0,0.0,0.5722088515214222,0.0,0.0,0.4653939120011005
estupinan,26751,0.1086185425519943,0.0,2024,2024-12-08,90,,,,,,,,,,,,,,,,,,,0,0.08816549070179455,,0.0,0.04250640539118111,75.2,0.0,0.5177127613935333,0.0,0.0,0.4892899954801816
estupinan,26756,0.0112162604928016,0.0,2024,2024-12-15,90,,,,,,,,,,,,,,,,,,,0,0.10988919921219342,,0.0,0.042927501806218134,77.4,0.0,0.46840677672555436,0.0,0.0,0.3549727828325505
estupinan,26767,0.0,0.0,2024,2024-12-21,90,,,,,,,,,,,,,,,,,,,0,0.04399951435625546,,0.0,0.04272679774727246,63.2,0.0,0.4237966014622184,0.0,0.0,0.22771533004500166
estupinan,26774,0.0,0.0,2024,2024-12-27,90,,,,,,,,,,,,,,,,,,,0,0.04399951435625546,,0.0,0.04245807574886194,25.8,0.0,0.383435015416956,0.0,0.0,0.22771533004500166
estupinan,26794,0.0185225773602724,0.0,2024,2025-01-04,90,,,,,,,,,,,,,,,,,,,0,0.04033829420804972,,0.0,0.04219271277543156,89.2,0.0,0.34691739084604933,0.0,0.0,0.3731503134395818
estupinan,26805,0.0425057522952556,0.0,2024,2025-01-16,90,,,,,,,,,,,,,,,,,,,0,0.027671476081013634,,0.0,0.04204569330080324,79.0,0.0,0.31387763601749774,0.0,0.0,0.413956413229312
estupinan,26818,0.0,0.0,2024,2025-01-19,86,,,,,,,,,,,,,,,,,,,0,0.014448918029665896,,0.0,0.04204853317113936,71.4,0.0,0.28398452510811056,0.0,0.0,0.22771533004500166
estupinan,26861,0.0,0.0,2024,2025-02-22,21,,,,,,,,,,,,,,,,,,,0,0.012205665931105577,,0.0,0.041790566709966726,62.0,0.0,0.2569383776353988,0.0,0.0,0.22771533004500166
estupinan,26863,0.0,0.0,2024,2025-02-25,76,,,,,,,,,,,,,,,,,,,0,0.012205665931105577,,0.0,0.04153574618124742,76.2,0.0,0.23246805413502156,0.0,0.0,0.22771533004500166
estupinan,26873,0.0,0.0,2024,2025-03-08,90,,,,,,,,,,,,,,,,,,,0,0.012205665931105577,,0.0,0.04128401438620955,81.6,0.0,0.21032823796498692,0.0,0.0,0.22771533004500166
estupinan,26889,0.0704072266817092,1.0,2024,2025-03-15,90,,,,,,,,,,,,,,,,,,,1,0.008501150459051096,,0.0,0.04103531550436492,80.6,14.201070492595086,0.19029697598629505,0.0,0.0,0.452325741348478
estupinan,26893,0.0176852103322744,0.0,2024,2025-04-02,90,,,,,,,,,,,,,,,,,,,0,0.014081445336341819,,0.2,0.04121119521201368,61.4,0.0,1.5246564320567992,0.0,0.0,0.3710574409967182
estupinan,26904,0.09467314183712,0.0,2024,2025-04-05,82,,,,,,,,,,,,,,,,,,,0,0.017618487402796697,,0.2,0.04107115958772952,75.8,0.0,1.3794510503350728,0.0,0.0,0.4771749169729007
estupinan,26914,0.0,0.0,2024,2025-04-12,90,,,,,,,,,,,,,,,,,,,0,0.036553115770220704,,0.2,0.041388331080329466,63.4,0.0,1.2480747539002457,0.0,0.0,0.22771533004500166
estupinan,26923,0.0,0.0,2024,2025-04-19,90,,,,,,,,,,,,,,,,,,,0,0.036553115770220704,,0.2,0.04114487030926871,81.0,0.0,1.1292104867724497,0.0,0.0,0.22771533004500166
estupinan,26934,0.1557763516902923,0.0,2024,2025-04-26,90,,,,,,,,,,,,,,,,,,,0,0.036553115770220704,,0.2,0.04090425703260631,84.6,0.0,1.0216666269178831,0.0,0.0,0.5163008233930081
estupinan,26944,0.1295908242464065,0.0,2024,2025-05-04,90,,,,,,,,,,,,,,,,,,,0,0.053626940771937325,,0.0,0.04157211804805798,66.8,0.0,0.9243650401508671,0.0,0.0,0.5036551575058463
estupinan,26961,0.0,0.0,2024,2025-05-10,90,,,,,,,,,,,,,,,,,,,0,0.07600806355476375,,0.0,0.042080896696603344,51.6,0.0,0.8363302717609414,0.0,0.0,0.22771533004500166
estupinan,26965,0.1307324469089508,0.0,2024,2025-05-19,90,,,,,,,,,,,,,,,,,,,0,0.05707343518733974,,0.0,0.04183905246271482,84.4,0.0,0.7566797675099696,0.0,0.0,0.5044510385756676
estupinan,29846,0.0120021607726812,0.0,2025,2025-08-23,48,5.0,376.0,0.0,0.1858212323859334,1.0,1.0363609939813614,5.0,6.0,D,AC Milan,0.0,0.1858212323859334,3.1828315258026123,2.998555064201355,Cremonese,1.2,0.04,0.0,0,0.0832199245691299,,0.0,0.04234701471669331,65.8,0.0,0.6846150259638071,0.0,0.0,0.35614204020673257
estupinan,29855,0.0133328577503561,0.0,2025,2025-08-29,90,5.0,376.0,0.0,0.1858212323859334,1.0,1.0363609939813614,5.0,6.0,D,AC Milan,0.0,0.1858212323859334,3.1828315258026123,2.998555064201355,Lecce,1.2,0.04,0.0,0,0.08562035672366615,5.0,0.0,0.04217460077382961,66.4,0.0,0.6194135934598294,5.0,0.36453670293201124,0.6073653388881247
estupinan,29871,0.0763974264264106,0.0,2025,2025-09-14,90,5.0,376.0,0.0,0.1858212323859334,1.0,1.0363609939813614,5.0,6.0,D,AC Milan,0.0,0.1858212323859334,3.1828315258026123,2.998555064201355,Bologna,1.2,0.04,0.0,0,0.057131657935678905,5.0,0.0,0.04201165307313202,61.0,0.0,0.5604218214591431,10.0,0.44139363855527974,0.7227484426277831
estupinan,29875,0.0840887874364852,0.0,2025,2025-09-20,90,5.0,376.0,0.0,0.1858212323859334,1.0,1.0363609939813614,5.0,6.0,D,AC Milan,0.0,0.1858212323859334,3.1828315258026123,2.998555064201355,Udinese,1.2,0.04,0.0,0,0.046492978371679726,5.0,0.0,0.04220483157511673,79.0,0.0,0.5070483136753001,15.0,0.4617592627033048,0.734853695442844
estupinan,29889,0.0,0.0,2025,2025-09-28,58,5.0,376.0,0.0,0.1858212323859334,1.0,1.0363609939813614,5.0,6.0,D,AC Milan,0.0,0.1858212323859334,3.1828315258026123,2.998555064201355,Napoli,1.2,0.04,0.0,0,0.06331073585897676,5.0,0.0,0.04243882015534784,50.6,0.0,0.45875799728641914,20.0,0.45875799728641914,0.4941586259752
evan ferguson,16628,0.0,0.0,2021,2022-02-19,20,,,,,,,,,,,,,,,,,,,0,,,,,60.6,0.0,0.2394328071575764,25.0,0.2394328071575764,0.44436693065026434
evan ferguson,18371,0.0,0.0,2022,2022-12-26,7,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,0.0,41.2,0.0,0.2394328071575764,0.0,0.0,0.22771533004500166
evan ferguson,18373,0.5190309882164001,1.0,2022,2022-12-31,27,,,,,,,,,,,,,,,,,,,1,0.0,,0.0,0.0,46.8,1.9266301172790559,0.2394328071575764,0.0,0.0,0.569212175997799
evan ferguson,18387,0.785906970500946,1.0,2022,2023-01-03,73,,,,,,,,,,,,,,,,,,,1,0.1730103294054667,,0.3333333333333333,0.1730103294054667,66.8,1.2723990415458224,0.7074470289092953,0.0,0.0,0.5885196612101322
evan ferguson,18394,0.0983256995677948,0.0,2022,2023-01-14,68,,,,,,,,,,,,,,,,,,,0,0.32623448967933655,,0.5,0.32623448967933655,69.0,0.0,0.8705399400385622,0.0,0.0,0.48013245033112584
evan ferguson,18407,0.0611915998160839,1.0,2022,2023-01-21,20,,,,,,,,,,,,,,,,,,,1,0.2806527316570282,,0.4,0.2806527316570282,76.0,16.339442155190167,0.659963736677323,0.0,0.0,0.44081003006661823
evan ferguson,18424,0.0,0.0,2022,2023-02-11,31,,,,,,,,,,,,,,,,,,,0,0.292891051620245,,0.6,0.24407587635020414,62.6,0.0,3.9676174851317088,0.0,0.0,0.22771533004500166
evan ferguson,18434,0.5724959969520569,0.0,2022,2023-02-18,75,,,,,,,,,,,,,,,,,,,0,0.292891051620245,,0.6,0.2092078940144607,59.8,0.0,3.217439224408707,0.0,0.0,0.5746556094876885
evan ferguson,18455,0.268682986497879,0.0,2022,2023-03-04,86,,,,,,,,,,,,,,,,,,,0,0.3035840533673763,,0.4,0.2546189068816602,71.6,0.0,2.6612886875131836,0.0,0.0,0.5388999154990469
